"V2" "V1" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "Name" "POP"
"5321" "nogay25.lazaridis-2014" "nogay25" -0.000651592 -0.00890249 0.00634703 -0.00633821 -0.000617648 -0.0119027 0.00198321 0.00206189 0.00208495 -0.00388884 0.0155984 0.00993974 0.00777391 0.00212456 0.00800931 0.000190605 -0.00870562 0.0140552 -0.00109952 -0.00487805 "nogay25" "North-Caucasus"
"5322" "nogay3.caucasus" "nogay3" 0.00347494 -0.00379818 0.00596287 -0.0135987 0.000652057 -0.00644273 0.00468628 -0.00180871 0.00908469 0.000486956 0.00847047 0.00492546 0.0137362 -0.000422211 0.00622043 0.00319241 -0.00159747 0.00195287 -0.0126407 0.00136149 "nogay3" "North-Caucasus"
"5323" "nogay33.lazaridis-2014" "nogay33" 0.00267399 -0.00451109 0.00672105 -0.0118942 0.00170765 -0.0120535 0.00778962 0.00044665 0.000567949 0.00650648 0.00373508 0.0121997 7.44402e-05 0.00678216 0.00413164 -0.00103001 0.000679115 -0.000330491 -0.0152459 0.0184942 "nogay33" "North-Caucasus"
"5324" "nogay34.lazaridis-2014" "nogay34" 0.0037286 -0.00240689 0.0108256 -0.016278 0.00159072 -0.0123791 0.009088 0.00380611 0.00717872 -0.000607481 0.0142146 0.010998 -0.00475089 0.0144919 0.0132913 -0.02235 0.00448292 0.00303007 0.0124213 0.0231226 "nogay34" "North-Caucasus"
"5325" "nogay35.lazaridis-2014" "nogay35" 0.0013518 -0.00620474 0.0075023 -0.0098364 0.000588146 -0.0144859 0.00624097 0.00139265 0.00269454 0.001 0.0123609 0.010757 0.0267466 -0.00359555 0.00495625 0.0141891 0.00581491 -0.00759416 -0.0132196 -0.0101941 "nogay35" "North-Caucasus"
"5326" "nogay4.caucasus" "nogay4" 0.00200953 -0.00467475 0.00970273 -0.00909876 0.000993576 -0.00917294 0.008345 -0.00318272 0.00161787 0.000563765 0.00122559 -0.000200887 0.000999396 0.00657001 -0.00210792 0.00103068 0.00224108 -0.00262293 0.0081426 -0.00411809 "nogay4" "North-Caucasus"
"5327" "nogay42.lazaridis-2014" "nogay42" 0.00350346 -0.00279296 0.00773593 -0.0144946 0.00321474 -0.0103653 0.00384567 -0.00256263 0.0026634 0.00132645 0.0164002 -0.00169852 0.0094255 -0.0181722 0.0108681 0.0230203 -0.00122467 -0.0130515 0.00142283 -0.00152096 "nogay42" "North-Caucasus"
"5328" "nogay44.lazaridis-2014" "nogay44" 0.00256082 -0.00429506 0.00944394 -0.0132198 -0.00047647 -0.0130958 0.00629274 -0.012825 -0.0105838 0.00864456 0.0150142 0.0161203 0.00333505 0.00570402 0.00198282 -0.0061847 -0.00475371 0.00690707 0.00873195 0.00648031 "nogay44" "North-Caucasus"
"5329" "nogay45.lazaridis-2014" "nogay45" 0.00361153 -0.00366214 0.00541307 -0.0125703 0.000217883 -0.00679134 0.00466627 -0.00163085 0.00905675 0.000560363 0.00820416 0.00510027 0.0124981 -0.00143322 0.00652233 0.00273 -0.00181026 0.00152051 -0.0119593 0.000874616 "nogay45" "North-Caucasus"
"5330" "nogay46.lazaridis-2014" "nogay46" 0.00213257 -0.0046188 0.00945506 -0.00860523 0.00042104 -0.00935692 0.00753946 -0.00191852 0.000604792 -0.000145902 0.0011927 0.000969263 0.00132366 0.00642022 -0.000816167 0.00103099 0.00288838 -0.00214574 0.00827613 -0.00465694 "nogay46" "North-Caucasus"
"5331" "nogay5.caucasus" "nogay5" 0.00289046 -0.00396456 0.00686805 -0.011376 0.00226574 -0.0085696 0.00298037 0.00273112 0.00128463 0.00275733 0.000869172 0.00469845 0.00288417 0.00293234 0.00723696 -0.00426287 0.00216606 -0.00963667 -0.00238261 0.0036088 "nogay5" "North-Caucasus"
"5332" "nogay6.caucasus" "nogay6" 0.0052501 -0.00135598 0.00339855 -0.00924696 0.00115224 -0.00889848 -0.00330748 -0.00381952 0.00576045 -0.000161517 9.21553e-05 0.00205172 -0.000670724 -0.00120291 0.00074426 -0.00384915 -0.00316089 0.00413883 0.00531129 0.000358954 "nogay6" "North-Caucasus"
"5333" "nogay7.caucasus" "nogay7" 0.00442108 -0.00198177 0.00377425 -0.0117549 0.00190639 -0.0121811 0.000758406 -0.00232936 0.00678854 0.000973463 0.0035509 0.00810229 -0.000140729 0.000974161 0.000807975 -0.00134068 -0.00114383 -0.000647333 0.0052109 0.00385325 "nogay7" "North-Caucasus"
"5334" "nogay8.caucasus" "nogay8" 0.00351619 -0.00264706 0.00825698 -0.0125756 0.00285278 -0.00961101 0.00442729 -0.00494192 0.00426865 0.00354677 -0.00215445 0.00244648 0.00541893 0.00194847 0.00520045 -0.00225756 -0.00120853 0.00924492 -0.0112003 -0.00152123 "nogay8" "North-Caucasus"
"5335" "nogay9.caucasus" "nogay9" 0.00370858 -0.00249634 0.0112415 -0.0165773 0.00224613 -0.0123797 0.00884801 0.00324813 0.00766682 -0.000712465 0.0146225 0.01049 -0.00529074 0.0140776 0.0124913 -0.0215207 0.00432377 0.00318724 0.0122596 0.0234231 "nogay9" "North-Caucasus"
"5336" "NOR101.lazaridis-2014" "NOR101" 0.00967647 0.00405706 -0.015452 0.00591569 1.10069e-05 -0.00174134 0.0120391 0.00833345 -0.011293 0.00103465 -0.00524139 -0.00670789 0.0104554 -0.0062285 0.00124512 -0.00131459 -0.00613492 0.00304045 0.00824908 -0.00634384 "NOR101" "Norwegians"
"5337" "NOR106.lazaridis-2014" "NOR106" 0.00991157 0.00388487 -0.0143919 0.00305236 -0.0024992 -0.000670989 0.0127716 0.00869325 -0.017888 0.00259176 -0.00815997 -0.00421806 0.0105101 -0.0140405 -0.013601 0.0185252 0.00891157 -0.00589768 0.00641022 -0.0081808 "NOR106" "Norwegians"
"5338" "NOR107.lazaridis-2014" "NOR107" 0.0101566 0.00449528 -0.0154357 0.00460751 -0.00114136 -0.00567507 0.0131221 0.00802892 -0.0139717 -0.00109456 -0.0176928 -0.0115521 0.0125261 0.000870755 -0.0199907 -0.00251564 0.0011345 0.00311478 0.0015371 -0.00623994 "NOR107" "Norwegians"
"5339" "NOR108.lazaridis-2014" "NOR108" 0.0106495 0.00416724 -0.0160931 0.00521432 -0.00220578 -0.00391593 0.0141338 0.00770175 -0.0184414 -0.00627494 1.37365e-05 -0.00601 0.0208838 -0.0148493 -0.00371866 0.00877213 -0.00781366 -0.00672596 0.0097646 -0.00506091 "NOR108" "Norwegians"
"5340" "NOR109.lazaridis-2014" "NOR109" 0.011016 0.00455121 -0.0161051 0.0057595 -0.00279029 -0.00463534 0.0110484 0.00472126 -0.0161336 -0.00355595 -0.0100822 -0.00622021 0.0084137 -0.00439754 -0.0194724 0.0104853 0.00383493 -0.00705097 0.00746368 -0.00529028 "NOR109" "Norwegians"
"5341" "NOR111.lazaridis-2014" "NOR111" 0.0109201 0.004705 -0.0154265 0.00375361 -0.000766639 -0.00583245 0.0105685 0.0060868 -0.0169368 0.00325095 -0.015293 -0.00779956 0.0112805 -0.0154091 -0.0193941 0.0154091 0.00993262 -0.00172122 0.012445 -0.00469891 "NOR111" "Norwegians"
"5342" "NOR119.lazaridis-2014" "NOR119" 0.0101935 0.00404801 -0.0150963 0.00517379 -0.00100117 -0.00575993 0.0166745 0.00422828 -0.0131877 0.000931496 -0.00388551 -0.000831999 0.00917507 -0.00552295 0.00215431 -0.00214879 -0.00778857 0.00533542 0.0165005 -0.00728907 "NOR119" "Norwegians"
"5343" "NOR124.lazaridis-2014" "NOR124" 0.00984527 0.00378501 -0.0169281 0.00394163 -0.000551705 -0.00518349 0.0108029 0.00233344 -0.0115646 -0.00323666 -0.0123549 -0.00717383 0.0075342 -0.00488988 -0.00738272 -0.00290239 0.00514787 0.00220491 0.0031647 -0.0068313 "NOR124" "Norwegians"
"5344" "NOR126.lazaridis-2014" "NOR126" 0.0103231 0.00409553 -0.0147775 0.00630749 -0.00066304 -0.00632025 0.00794908 0.00528716 -0.0138739 0.000135219 -0.0219979 -0.00160145 0.00994972 0.00625458 -0.0146766 0.00400672 0.00765854 0.000789027 0.00736528 -0.00147339 "NOR126" "Norwegians"
"5345" "NOR146.lazaridis-2014" "NOR146" 0.0102744 0.00388307 -0.0143059 0.00489352 -0.00174893 -0.00285733 0.0163264 0.00143492 -0.0117175 -0.00427241 -0.00303782 -0.000429626 0.00755493 -0.0054814 0.00399865 -0.00571465 -0.00111336 0.00294798 0.00958401 0.000787641 "NOR146" "Norwegians"
"5346" "NOR148.lazaridis-2014" "NOR148" 0.0101517 0.00415247 -0.0169326 0.00411118 -0.00239181 -0.00459806 0.00739387 -0.00171334 -0.0180213 -0.00409504 -0.00397212 -0.00114762 0.00858761 -0.000858579 -0.00154294 -0.00475055 -0.00781872 -0.00494236 0.00252097 0.00192922 "NOR148" "Norwegians"
"5347" "NorthOssetia11.lazaridis-2014" "NorthOssetia11" 0.00667683 0.00258898 0.0116913 -0.0178908 0.00321378 -0.00610152 0.011625 -0.00480843 0.00779729 -0.00247814 0.0125198 0.0102498 0.00743414 -0.00841074 -0.0043361 0.00356529 -0.000960294 -0.00994476 -0.00254377 -0.000660566 "NorthOssetia11" "Ossetians"
"5348" "NorthOssetia12.lazaridis-2014" "NorthOssetia12" 0.00666268 0.00178713 0.0143213 -0.02214 0.00313241 -0.00954816 0.0122303 -0.00594076 0.00270537 0.00506385 -0.00158535 0.010067 0.0120814 0.00837817 0.00613641 -0.00286324 0.00086272 0.00508996 0.000476312 0.00170959 "NorthOssetia12" "Ossetians"
"5349" "NorthOssetia14.lazaridis-2014" "NorthOssetia14" 0.00691411 0.00227262 0.0112772 -0.0183434 0.00358143 -0.00632295 0.0083983 -0.00393593 0.000570617 -0.000835827 0.00907855 0.00261796 0.0108038 -0.0113858 -0.00374313 0.0116462 -0.00795095 -0.0151062 0.00180562 -0.00233523 "NorthOssetia14" "Ossetians"
"5350" "NorthOssetia17.lazaridis-2014" "NorthOssetia17" 0.00655811 0.00281668 0.0151594 -0.0209175 0.00372085 -0.00713184 0.0118272 -0.00690305 -0.000181251 -0.00468484 0.000961359 0.00720001 0.0170138 0.00646025 0.00851571 -0.00597021 0.00922343 -0.0038696 0.00434663 0.00485587 "NorthOssetia17" "Ossetians"
"5351" "NorthOssetia19.lazaridis-2014" "NorthOssetia19" 0.00646174 0.00210937 0.0129023 -0.0219289 0.00590125 -0.0113836 0.00995575 -0.0105176 -0.00326445 0.00132417 0.00632333 0.00795134 0.00556257 1.23238e-05 0.00763127 -0.00512058 -0.00152274 -0.00973479 0.00279352 -0.00179764 "NorthOssetia19" "Ossetians"
"5352" "NorthOssetia2.lazaridis-2014" "NorthOssetia2" 0.00691902 0.00258131 0.0142836 -0.0185403 0.00432683 -0.0061634 0.0103962 -0.010174 0.000288342 0.00059124 0.00415138 0.0049618 0.00385875 0.00503686 0.00663635 0.002058 -0.00711923 -0.00565974 0.00201821 0.0021111 "NorthOssetia2" "Ossetians"
"5353" "NorthOssetia3.lazaridis-2014" "NorthOssetia3" 0.00635978 0.00142926 0.0127424 -0.0176011 0.00288103 -0.00809604 0.0122976 -0.00649764 -0.00147658 -0.001361 -0.00288426 0.000479865 0.0127711 0.00831354 0.00667628 -0.00459391 0.00355582 -0.00274735 -0.00891759 -0.00677894 "NorthOssetia3" "Ossetians"
"5354" "NorthOssetia5.lazaridis-2014" "NorthOssetia5" 0.00647971 0.00231838 0.014162 -0.0202433 0.00381859 -0.0107968 0.00817523 -0.00763682 -0.00149772 0.000600877 0.00707383 0.0060444 0.00597406 -0.00551862 0.0044202 0.00601423 -0.00443165 -0.00668347 -0.00557002 -0.00455014 "NorthOssetia5" "Ossetians"
"5355" "NorthOssetia8.lazaridis-2014" "NorthOssetia8" 0.00639832 0.00183453 0.0126917 -0.0192244 0.00620211 -0.00816746 0.0117632 -0.00638867 -0.00909702 0.0039888 0.00503753 0.0085478 0.00912131 -0.0107732 -0.00968023 0.0182109 0.00979233 -0.0187245 0.00624931 -0.00525471 "NorthOssetia8" "Ossetians"
"5356" "NorthOssetia9.lazaridis-2014" "NorthOssetia9" 0.00627412 0.0022064 0.013941 -0.0185554 0.00482033 -0.0103027 0.0148687 -0.0130424 -0.00461775 0.00082115 0.00746432 0.00538108 0.00253679 0.00148876 0.00354252 -0.00231264 0.000819801 -0.00173254 0.00230042 0.00642813 "NorthOssetia9" "Ossetians"
"5357" "Nov-005.lazaridis-2014" "Nov-005" -0.0179338 -0.0376615 0.000115354 0.000446357 -0.00628392 0.0674495 0.0213274 -0.0764002 0.00860975 -0.00789634 -0.0207163 0.00171144 -0.0300866 -0.0120538 0.0382552 -0.0154558 -0.0035055 -0.0236317 0.0576893 -0.0518363 "Nov-005" "Siberia"
"5358" "ossetian1-1m.khazar" "ossetian1-1m" 0.00704511 0.00354719 0.0162484 -0.0198406 0.00403596 -0.00741996 0.0101364 -0.0135828 -0.000139672 0.00210376 0.010656 0.00526377 0.0131004 0.00382084 0.00469621 0.000431692 -0.000854432 0.000601526 -0.00106673 -0.00740558 "ossetian1-1m" "Ossetians"
"5359" "ossetian2-1m.khazar" "ossetian2-1m" 0.00617542 0.0021689 0.0142207 -0.0211315 0.00490492 -0.00988011 0.0115258 -0.010587 -0.00697283 -0.00292615 0.0102263 0.000831264 0.00401843 -0.00200401 0.000760831 0.00935065 -0.00145663 -0.00389237 -0.000413605 0.00362377 "ossetian2-1m" "Ossetians"
"5360" "ossetian6-1m.khazar" "ossetian6-1m" 0.00685544 0.00274389 0.0141995 -0.0182755 0.00379902 -0.00746084 0.0122577 -0.00765499 0.00351172 -0.00176292 0.00484237 0.00212944 0.00921922 -0.0018653 0.0036725 -0.00250217 -0.00211248 -0.000363397 -0.00219426 -0.00025797 "ossetian6-1m" "Ossetians"
"5361" "Poland132.khazar" "Poland132" 0.0103804 0.00328755 -0.0206457 -0.00181432 -0.00441995 -0.00977755 -0.0148464 -0.00391846 0.0262857 -0.00349651 0.00089599 0.00260022 0.00430417 0.000366869 -0.000273947 0.0030837 -0.00744546 -0.00447933 -0.000433512 -0.0057453 "Poland132" "Poles"
"5362" "Poland133.khazar" "Poland133" 0.00855583 0.000850913 -0.0189845 -0.00363538 -0.00314732 -0.000776515 -0.011566 -0.00380598 -0.00121136 0.000449284 -0.00143632 0.0019326 0.00189976 -0.00420705 0.0134105 -0.000816514 -0.00829829 0.0045176 -0.00993179 -0.00047022 "Poland133" "Poles"
"5363" "Poland135.tambets-2018-660" "Poland135" 0.00859857 0.00152403 -0.0167478 -0.00237056 -0.00317563 -6.76003e-05 -0.0079507 -0.00681958 0.00611718 -0.00370943 0.00444466 0.00443588 0.00274087 0.00466912 0.00342224 0.00363121 -0.00633797 -0.00956279 -0.00789172 -0.00220088 "Poland135" "Poles"
"5364" "Poland136.khazar" "Poland136" 0.00982251 0.00332293 -0.0151339 -0.0014313 -0.00299175 -0.00521799 -0.00617757 -0.0009031 0.0160221 -0.00984941 0.00504574 0.00616027 -0.000763286 0.00154361 -0.00434945 0.00226754 -0.0108883 -0.00759716 0.00191686 -0.00418851 "Poland136" "Poles"
"5365" "Poland137.khazar" "Poland137" 0.00960966 0.00304609 -0.0184357 -0.00463622 -0.00375969 -0.00647277 -0.0107468 0.000390375 0.0293975 -0.00712686 0.0056454 0.00665554 0.000664146 0.0050509 0.00938551 -0.00328474 0.000570985 0.00441616 -0.00063137 -0.00626605 "Poland137" "Poles"
"5366" "Poland138.khazar" "Poland138" 0.00963795 0.00271009 -0.0206464 -0.000609919 -0.00679799 -0.00723649 -0.0109854 -0.00132021 0.0243037 -0.00256331 -0.00163236 8.20976e-05 0.00583015 0.010929 -0.0137295 0.00411831 0.0119324 -0.00718268 -0.00118936 -0.00345676 "Poland138" "Poles"
"5367" "Poland140.khazar" "Poland140" 0.00887962 0.00158262 -0.0214035 -0.00581349 -0.00389965 -0.00180621 -0.0168474 -0.00332667 0.00852068 0.00232474 -0.00777094 -0.0063179 -0.00985352 0.00841948 -0.00790983 0.00172554 0.00937174 0.00150663 -0.0109843 -0.0101023 "Poland140" "Poles"
"5368" "Poland141.khazar" "Poland141" 0.0100806 0.00336398 -0.0222083 -0.000709461 -0.00498411 -0.00776041 -0.0169345 -0.00624509 0.031047 -0.0109333 0.00101054 -0.00430047 -0.00214375 0.00663998 0.00909446 0.00540217 -0.00141209 0.00648955 0.000566561 -0.00111892 "Poland141" "Poles"
"5369" "Poland142.khazar" "Poland142" 0.00960046 0.00389243 -0.0183534 -0.00115907 -0.00230039 -0.00489159 -0.00941945 -0.00312223 0.0223303 -0.00166356 -0.00543904 -0.000705441 0.00990262 0.0104475 -0.00260591 -0.00369501 0.00146172 0.00231534 -0.00663491 -0.00114886 "Poland142" "Poles"
"5370" "Poland143.khazar" "Poland143" 0.0105082 0.00332057 -0.0194962 -0.00337554 -0.00469242 -0.00544408 -0.0127723 -0.00812947 0.0200263 -0.00293513 -0.00188892 -0.00350258 -0.0109607 0.0127844 -0.00820603 0.00922535 0.00546271 0.00570826 0.0066029 -0.00216753 "Poland143" "Poles"
"5371" "Poland148.tambets-2018-660" "Poland148" 0.0102426 0.00236124 -0.0241574 -0.00202506 -0.00410161 -0.00795951 -0.0116279 -0.00870401 0.0100574 -0.0103603 0.000964756 0.00307133 0.00404447 0.00410918 0.00479917 0.00808195 -1.21807e-05 0.00114291 0.00643329 -0.00201846 "Poland148" "Poles"
"5372" "Poland149.tambets-2018-660" "Poland149" 0.00733124 -0.000173527 -0.0164337 -0.00806745 -0.00153923 -0.000975821 -0.00749498 0.00206693 0.0148478 0.0030513 0.0020501 0.00622244 0.00702953 -0.0125394 0.00413433 0.00495073 -0.0160758 -0.00974659 -0.00143992 0.00459073 "Poland149" "Poles"
"5373" "Poland150.tambets-2018-660" "Poland150" 0.0102698 0.00384573 -0.0171905 -0.00357741 -0.00334752 -0.0093808 -0.0169262 -0.00566766 0.0240949 -0.0034802 0.000841786 0.0006386 -0.0103825 -0.00128897 -0.0134623 0.0126718 0.0122677 0.000258607 -0.000734987 -0.00812325 "Poland150" "Poles"
"5374" "Poland151.tambets-2018-660" "Poland151" 0.0105477 0.00380827 -0.0203429 -0.0054492 -0.00775353 -0.0103614 -0.00884351 0.00105886 0.0291996 -0.00744306 -0.00191771 -0.0020593 0.00561829 0.0168109 0.000637169 -0.00291574 0.00794343 0.0058876 -0.00923464 -0.00585811 "Poland151" "Poles"
"5375" "Pole-Poland1.khazar" "Pole-Poland1" 0.0101814 0.00367186 -0.0179021 -0.000601017 -0.00581955 -0.0121905 -0.00948761 -0.00533802 0.0115708 -0.00957845 0.00525479 0.00427944 -0.000265717 0.0107558 0.002367 0.00211842 0.00349494 -0.0010649 0.0118358 0.00477687 "Pole-Poland1" "Poles"
"5376" "Pole-Poland11.khazar" "Pole-Poland11" 0.0106582 0.00442605 -0.0156184 6.74088e-05 -0.00500947 -0.0101308 -0.00716346 -0.00380829 0.0191263 -0.00432487 0.00117828 0.00355547 0.00541138 0.00970254 0.0004062 0.00337685 -0.00187499 0.00371181 0.0117191 -0.00657397 "Pole-Poland11" "Poles"
"5377" "Pole-Poland2.khazar" "Pole-Poland2" 0.0103813 0.00368992 -0.0203225 -0.00309126 -0.00505588 -0.00758427 -0.0166427 -0.00855155 0.0198781 -0.00877495 0.000751724 0.000748426 0.00403947 -0.00487571 0.0022728 0.0113632 -0.000808388 -0.00889138 -0.00364906 -0.00720092 "Pole-Poland2" "Poles"
"5378" "Pole-Poland3.khazar" "Pole-Poland3" 0.0100956 0.00382558 -0.0181851 -0.00050392 -0.00495967 -0.00762195 -0.0083492 -0.00938491 0.0195163 -0.00850412 0.0035005 -0.000480559 -0.00403024 0.00544649 -0.00247344 -0.00145333 -0.00547707 -0.0015735 0.00319126 -0.00222128 "Pole-Poland3" "Poles"
"5379" "Pole-Poland5.khazar" "Pole-Poland5" 0.0101342 0.00389876 -0.0192611 0.00120245 -0.00378694 -0.00719484 -0.00197925 0.00400016 0.0197158 -0.00839427 -0.00147763 -0.00792688 0.0120462 0.0100469 -0.00279392 -0.00713031 -0.00272241 0.00178838 -0.00510041 -0.00603961 "Pole-Poland5" "Poles"
"5380" "Pole-Poland6.khazar" "Pole-Poland6" 0.0102677 0.00352278 -0.0177611 -0.00195773 -0.00275845 -0.00806821 -0.0141323 -0.00833809 0.0249886 -0.00686979 -0.000407569 -0.000506897 0.00358425 0.00793563 0.00251338 0.0063096 -0.00215571 -0.00160194 0.0132012 0.00358953 "Pole-Poland6" "Poles"
"5381" "Pole-Poland9.khazar" "Pole-Poland9" 0.0100911 0.00410379 -0.0193952 -0.000102727 -0.00507207 -0.00825521 -0.0103669 -0.0036446 0.0209097 -0.00930831 0.00177543 -0.00537471 -0.00664791 0.00729946 -0.0116149 0.0103764 0.00579736 0.00227667 0.00627736 -0.00744063 "Pole-Poland9" "Poles"
"5382" "pole12p-1m.khazar" "pole12p-1m" 0.0102578 0.00414962 -0.0164146 -0.00196119 -0.00308816 -0.00619052 -0.00280343 -0.00336842 0.016079 -0.0079359 0.00339122 0.000598786 -0.000854672 0.00620046 0.00771021 -0.00881493 -0.00647979 0.00367843 0.00372995 0.0027478 "pole12p-1m" "Poles"
"5383" "PV029.lazaridis-2016" "PV029" 0.00584585 0.00422874 0.0178653 -0.0134662 0.00360375 0.0016435 -0.00503621 0.00667743 -0.00416164 -0.00389086 -0.00750276 -0.012567 -0.00427253 -0.00929135 -0.00265532 0.00489929 -0.00172687 -0.00454607 0.00769999 0.00242906 "PV029" "Persians"
"5384" "PV030.lazaridis-2016" "PV030" 0.00530584 0.00364577 0.0196189 -0.0107722 0.00265524 -0.00311626 -0.0109385 0.0061577 0.000293124 -0.00374586 -0.00532009 -0.0153835 -0.00894776 0.000668485 -0.00119614 0.00321964 -0.00915596 -0.00171354 0.0025058 -0.00848862 "PV030" "Persians"
"5385" "PV031.lazaridis-2016" "PV031" 0.00442767 0.00330968 0.0177701 -0.0157011 0.00571524 -0.00122668 -0.00905628 0.0106193 -0.00400461 -0.00531628 -0.0109658 -0.0231875 -0.00787777 -0.00242323 0.00653699 -0.000272981 -0.0119163 -0.00331987 0.0030776 -0.00252896 "PV031" "Persians"
"5386" "PV032.lazaridis-2016" "PV032" 0.00552626 0.00398211 0.0180041 -0.0147624 0.00239526 0.00282042 -0.0065637 0.0108281 -0.00286429 -0.00284295 -0.00998838 -0.0174113 -0.00185201 -0.00468025 -0.00222269 0.00726728 -0.00094179 -0.00274177 0.00289575 -0.00231724 "PV032" "Persians"
"5387" "PV033.lazaridis-2016" "PV033" 0.0052513 0.00273456 0.0153049 -0.0120825 0.00339453 0.00195094 -0.00691608 0.0122331 -0.00888778 5.3409e-05 -0.00599615 -0.0120089 0.00373348 -0.0122169 -0.00457916 0.0119042 -0.00608841 -0.0126503 -0.00711849 -0.00223928 "PV033" "Persians"
"5388" "PV034.lazaridis-2016" "PV034" 0.00607314 0.00448093 0.0177211 -0.0125243 0.000855866 -0.001196 -0.00652131 0.010813 -0.00290676 -0.00671768 -0.00967426 -0.0158683 -0.017921 -0.000458505 0.00685073 -0.00949399 -0.0190006 0.00115674 0.00202147 -0.000435032 "PV034" "Persians"
"5389" "PV035.lazaridis-2016" "PV035" 0.00556748 0.00336609 0.0175328 -0.0117676 0.00498043 -0.000504161 -0.00374882 0.00992543 -0.0030702 -0.00475228 -0.00569401 -0.0125568 -0.00493976 -0.00862191 0.00251119 0.0013481 -0.00676987 -0.00345036 0.00267045 -0.00594201 "PV035" "Persians"
"5390" "PV036.lazaridis-2016" "PV036" 0.00521853 0.00461434 0.017505 -0.012807 0.00364015 0.000985541 -0.0122033 0.00664756 -0.00365514 -0.0023094 -0.0076686 -0.0163888 -0.008756 -0.00158961 -0.016714 0.00346244 0.0120033 -0.000896253 0.000766839 -0.00656574 "PV036" "Persians"
"5391" "PV037.lazaridis-2016" "PV037" 0.00517968 0.00499314 0.0167336 -0.0131688 0.00266685 0.000690339 -0.00721033 0.0066756 0.00533957 0.00263831 -0.0128162 -0.0172812 -0.00146872 0.00259394 0.00334463 -0.00310326 -0.00638298 -0.00339805 -0.0119152 -0.00244523 "PV037" "Persians"
"5392" "PV038.lazaridis-2016" "PV038" 0.00421202 0.00199437 0.0172197 -0.0109302 0.00245857 -0.00110949 -0.00264424 0.00991315 -0.00115527 -0.00650704 -0.0082658 -0.0139658 -0.00934882 -0.00424457 0.00261721 -0.00807186 -0.00599371 0.00334665 0.00372227 -0.00222809 "PV038" "Persians"
"5393" "Romania1.jew" "Romania1" 0.00992027 0.0054952 -0.00232948 0.00603882 -0.00504506 -0.00107913 -0.000844443 -0.00490245 0.0108447 0.00293036 -0.00193856 -0.00228753 -0.0106787 0.00866369 -0.0130615 0.00481102 0.00259785 0.00612302 -0.00217336 -0.00137605 "Romania1" "Romanians"
"5394" "Romania10.jew" "Romania10" 0.00932215 0.00531935 -0.0036444 0.00563817 -0.00350068 0.000209223 -0.0018308 -0.000970636 0.015655 -0.0108275 0.00564815 0.00591963 0.000574095 -0.00504732 0.00354331 0.0142295 -0.00839736 -0.0136655 -0.000244341 -0.0077596 "Romania10" "Romanians"
"5395" "Romania11.jew" "Romania11" 0.00986676 0.00464387 -0.00435944 0.00667417 -0.00264879 -0.0013383 0.00550255 -0.00598312 0.0144313 -0.00194086 0.00328212 0.00269721 -0.0111935 0.00258775 -0.00533561 -0.00142905 -0.00120233 0.0026137 0.00883689 -0.000988098 "Romania11" "Romanians"
"5396" "Romania12.jew" "Romania12" 0.00940839 0.00503055 -0.000802307 0.00584121 -0.00537409 -0.00137674 0.00164811 -0.00748442 0.0105507 0.000369223 -0.00280845 -0.00464558 -0.00636181 0.00690893 -0.0111048 0.0119373 0.00700741 -0.00465521 -0.00561599 -0.00625334 "Romania12" "Romanians"
"5397" "Romania13.jew" "Romania13" 0.0100639 0.00544661 -0.00468532 0.00827919 -0.00256416 0.000832635 0.0015945 0.000698382 0.00915204 -0.00650658 0.000733777 -0.000638608 0.000565555 0.00292876 0.00185144 -0.000597172 0.00622657 -0.00659076 0.00786183 -0.00233725 "Romania13" "Romanians"
"5398" "Romania14.jew" "Romania14" 0.0095404 0.0053207 -0.00266402 0.00742551 -0.00447733 -0.00241852 0.00195268 -0.00126615 0.0192263 -0.00204884 0.000691693 0.00245613 -0.0107686 0.0115863 0.000683475 -0.00701831 0.00899519 0.00142884 -0.0070526 0.00898778 "Romania14" "Romanians"
"5399" "Romania15.jew" "Romania15" 0.00915494 0.00509899 -0.00248774 0.00409438 -0.0026259 -0.00387832 0.00221266 -0.000269092 0.00925774 -0.00258132 -0.000708621 -0.00152091 -0.0106182 0.0124795 0.000848179 -0.00271593 -0.00130485 -0.00517759 -0.000118038 0.00229702 "Romania15" "Romanians"
"5400" "Romania16.jew" "Romania16" 0.009246 0.0045586 -0.0066967 0.00273067 -0.00261753 -0.00502336 0.00110897 -0.0041074 0.0115308 -0.00224629 0.0062215 0.00678486 -0.00322318 -0.00327549 0.00468735 0.00333667 0.000355062 -0.00636584 -0.000263278 -0.00497999 "Romania16" "Romanians"
"5401" "Romania2.jew" "Romania2" 0.00919029 0.00470544 -0.000761861 0.00414673 -0.00130813 -0.00222172 0.000629593 0.00317322 0.00792791 0.00390043 -0.000524622 0.00527748 -0.0155805 0.0129803 -0.00797841 0.0109409 0.00777064 0.0067813 0.00867924 -0.00244955 "Romania2" "Romanians"
"5402" "Romania3.jew" "Romania3" 0.0047152 0.00188671 0.00789386 -0.00100212 -0.00126669 -0.00563945 -0.00569834 0.0101166 0.00137224 0.000856393 -0.00203385 -0.014317 -0.00115958 -0.0071853 -0.000867127 0.00324368 -0.00145314 -0.00593335 -0.00829357 -0.00109564 "Romania3" "Romanians"
