ID	ID1	ID2	POP
KAR_131.inner-eurasia	KAR	131.inner-eurasia	Finns
KAR_111.inner-eurasia	KAR	111.inner-eurasia	Finns
HG00173_HG00173.1kg	HG00173	HG00173.1kg	Finns
KAR_005.inner-eurasia	KAR	005.inner-eurasia	Finns
4461875619-R02C01_4461875619-R02C01.russian-genome	4461875619-R02C01	4461875619-R02C01.russian-genome	Finns
4461875510-R01C02_4461875510-R01C02.russian-genome	4461875510-R01C02	4461875510-R01C02.russian-genome	Finns
4461875619-R01C02_4461875619-R01C02.russian-genome	4461875619-R01C02	4461875619-R01C02.russian-genome	Finns
4461875619-R01C01_4461875619-R01C01.russian-genome	4461875619-R01C01	4461875619-R01C01.russian-genome	Finns
4461875606-R02C02_4461875606-R02C02.russian-genome	4461875606-R02C02	4461875606-R02C02.russian-genome	Finns
4461875606-R02C01_4461875606-R02C01.russian-genome	4461875606-R02C01	4461875606-R02C01.russian-genome	Finns
4461875606-R01C02_4461875606-R01C02.russian-genome	4461875606-R01C02	4461875606-R01C02.russian-genome	Finns
4461875606-R01C01_4461875606-R01C01.russian-genome	4461875606-R01C01	4461875606-R01C01.russian-genome	Finns
4461875605-R02C02_4461875605-R02C02.russian-genome	4461875605-R02C02	4461875605-R02C02.russian-genome	Finns
4461875593-R02C02_4461875593-R02C02.russian-genome	4461875593-R02C02	4461875593-R02C02.russian-genome	Finns
4461875593-R02C01_4461875593-R02C01.russian-genome	4461875593-R02C01	4461875593-R02C01.russian-genome	Finns
4461875593-R01C02_4461875593-R01C02.russian-genome	4461875593-R01C02	4461875593-R01C02.russian-genome	Finns
4461875593-R01C01_4461875593-R01C01.russian-genome	4461875593-R01C01	4461875593-R01C01.russian-genome	Finns
4461875510-R01C01_4461875510-R01C01.russian-genome	4461875510-R01C01	4461875510-R01C01.russian-genome	Finns
4461875656-R01C01_4461875656-R01C01.russian-genome	4461875656-R01C01	4461875656-R01C01.russian-genome	Finns
4461875656-R02C01_4461875656-R02C01.russian-genome	4461875656-R02C01	4461875656-R02C01.russian-genome	Finns
4461875656-R02C02_4461875656-R02C02.russian-genome	4461875656-R02C02	4461875656-R02C02.russian-genome	Finns
4461875657-R01C01_4461875657-R01C01.russian-genome	4461875657-R01C01	4461875657-R01C01.russian-genome	Finns
4461875657-R01C02_4461875657-R01C02.russian-genome	4461875657-R01C02	4461875657-R01C02.russian-genome	Finns
4461875657-R02C01_4461875657-R02C01.russian-genome	4461875657-R02C01	4461875657-R02C01.russian-genome	Finns
4461875657-R02C02_4461875657-R02C02.russian-genome	4461875657-R02C02	4461875657-R02C02.russian-genome	Finns
HG00183_HG00183.1kg	HG00183	HG00183.1kg	Finns
4461875619-R02C02_4461875619-R02C02.russian-genome	4461875619-R02C02	4461875619-R02C02.russian-genome	Finns
4461875513-R02C02_4461875513-R02C02.russian-genome	4461875513-R02C02	4461875513-R02C02.russian-genome	Finns
4461875513-R01C02_4461875513-R01C02.russian-genome	4461875513-R01C02	4461875513-R01C02.russian-genome	Finns
4461875510-R02C01_4461875510-R02C01.russian-genome	4461875510-R02C01	4461875510-R02C01.russian-genome	Finns
4461875656-R01C02_4461875656-R01C02.russian-genome	4461875656-R01C02	4461875656-R01C02.russian-genome	Finns
HG00185_HG00185.1kg	HG00185	HG00185.1kg	Finns
HG00343_HG00343.1kg	HG00343	HG00343.1kg	Finns
HG00187_HG00187.1kg	HG00187	HG00187.1kg	Finns
HG00375_HG00375.1kg	HG00375	HG00375.1kg	Finns
HG00376_HG00376.1kg	HG00376	HG00376.1kg	Finns
HG00378_HG00378.1kg	HG00378	HG00378.1kg	Finns
HG00379_HG00379.1kg	HG00379	HG00379.1kg	Finns
HG00380_HG00380.1kg	HG00380	HG00380.1kg	Finns
HG00381_HG00381.1kg	HG00381	HG00381.1kg	Finns
HG00382_HG00382.1kg	HG00382	HG00382.1kg	Finns
HG00383_HG00383.1kg	HG00383	HG00383.1kg	Finns
HG00384_HG00384.1kg	HG00384	HG00384.1kg	Finns
HG00339_HG00339.1kg	HG00339	HG00339.1kg	Finns
HG00338_HG00338.1kg	HG00338	HG00338.1kg	Finns
HG00337_HG00337.1kg	HG00337	HG00337.1kg	Finns
HG00336_HG00336.1kg	HG00336	HG00336.1kg	Finns
HG00335_HG00335.1kg	HG00335	HG00335.1kg	Finns
HG00334_HG00334.1kg	HG00334	HG00334.1kg	Finns
HG00332_HG00332.1kg	HG00332	HG00332.1kg	Finns
HG00331_HG00331.1kg	HG00331	HG00331.1kg	Finns
HG00330_HG00330.1kg	HG00330	HG00330.1kg	Finns
HG00329_HG00329.1kg	HG00329	HG00329.1kg	Finns
HG00373_HG00373.1kg	HG00373	HG00373.1kg	Finns
HG00328_HG00328.1kg	HG00328	HG00328.1kg	Finns
HG00372_HG00372.1kg	HG00372	HG00372.1kg	Finns
HG00369_HG00369.1kg	HG00369	HG00369.1kg	Finns
HG00344_HG00344.1kg	HG00344	HG00344.1kg	Finns
HG00345_HG00345.1kg	HG00345	HG00345.1kg	Finns
HG00346_HG00346.1kg	HG00346	HG00346.1kg	Finns
HG00349_HG00349.1kg	HG00349	HG00349.1kg	Finns
HG00350_HG00350.1kg	HG00350	HG00350.1kg	Finns
HG00351_HG00351.1kg	HG00351	HG00351.1kg	Finns
HG00353_HG00353.1kg	HG00353	HG00353.1kg	Finns
HG00355_HG00355.1kg	HG00355	HG00355.1kg	Finns
HG00356_HG00356.1kg	HG00356	HG00356.1kg	Finns
HG00357_HG00357.1kg	HG00357	HG00357.1kg	Finns
HG00358_HG00358.1kg	HG00358	HG00358.1kg	Finns
HG00360_HG00360.1kg	HG00360	HG00360.1kg	Finns
HG00361_HG00361.1kg	HG00361	HG00361.1kg	Finns
HG00362_HG00362.1kg	HG00362	HG00362.1kg	Finns
HG00364_HG00364.1kg	HG00364	HG00364.1kg	Finns
HG00365_HG00365.1kg	HG00365	HG00365.1kg	Finns
HG00341_HG00341.1kg	HG00341	HG00341.1kg	Finns
HG00367_HG00367.1kg	HG00367	HG00367.1kg	Finns
HG00368_HG00368.1kg	HG00368	HG00368.1kg	Finns
HG00371_HG00371.1kg	HG00371	HG00371.1kg	Finns
HG00327_HG00327.1kg	HG00327	HG00327.1kg	Finns
HG00326_HG00326.1kg	HG00326	HG00326.1kg	Finns
HG00325_HG00325.1kg	HG00325	HG00325.1kg	Finns
HG00276_HG00276.1kg	HG00276	HG00276.1kg	Finns
HG00275_HG00275.1kg	HG00275	HG00275.1kg	Finns
HG00274_HG00274.1kg	HG00274	HG00274.1kg	Finns
HG00273_HG00273.1kg	HG00273	HG00273.1kg	Finns
HG00190_HG00190.lazaridis-2014	HG00190	HG00190.lazaridis-2014	Finns
HG00183_HG00183.lazaridis-2014	HG00183	HG00183.lazaridis-2014	Finns
HG00182_HG00182.lazaridis-2014	HG00182	HG00182.lazaridis-2014	Finns
HG00174_HG00174.lazaridis-2014	HG00174	HG00174.lazaridis-2014	Finns
HG00173_HG00173.lazaridis-2014	HG00173	HG00173.lazaridis-2014	Finns
HG00171_HG00171.lazaridis-2014	HG00171	HG00171.lazaridis-2014	Finns
HG00272_HG00272.1kg	HG00272	HG00272.1kg	Finns
HG00271_HG00271.1kg	HG00271	HG00271.1kg	Finns
HG00269_HG00269.1kg	HG00269	HG00269.1kg	Finns
HG00268_HG00268.1kg	HG00268	HG00268.1kg	Finns
HG00267_HG00267.1kg	HG00267	HG00267.1kg	Finns
HG00266_HG00266.1kg	HG00266	HG00266.1kg	Finns
HG00190_HG00190.1kg	HG00190	HG00190.1kg	Finns
HG00189_HG00189.1kg	HG00189	HG00189.1kg	Finns
HG00188_HG00188.1kg	HG00188	HG00188.1kg	Finns
HG00277_HG00277.1kg	HG00277	HG00277.1kg	Finns
HG00278_HG00278.1kg	HG00278	HG00278.1kg	Finns
HG00280_HG00280.1kg	HG00280	HG00280.1kg	Finns
HG00281_HG00281.1kg	HG00281	HG00281.1kg	Finns
HG00324_HG00324.1kg	HG00324	HG00324.1kg	Finns
HG00323_HG00323.1kg	HG00323	HG00323.1kg	Finns
HG00321_HG00321.1kg	HG00321	HG00321.1kg	Finns
HG00320_HG00320.1kg	HG00320	HG00320.1kg	Finns
HG00319_HG00319.1kg	HG00319	HG00319.1kg	Finns
HG00318_HG00318.1kg	HG00318	HG00318.1kg	Finns
HG00315_HG00315.1kg	HG00315	HG00315.1kg	Finns
HG00313_HG00313.1kg	HG00313	HG00313.1kg	Finns
HG00311_HG00311.1kg	HG00311	HG00311.1kg	Finns
HG00342_HG00342.1kg	HG00342	HG00342.1kg	Finns
HG00266_HG00266.lazaridis-2014	HG00266	HG00266.lazaridis-2014	Finns
HG00309_HG00309.1kg	HG00309	HG00309.1kg	Finns
HG00308_HG00308.1kg	HG00308	HG00308.1kg	Finns
HG00306_HG00306.1kg	HG00306	HG00306.1kg	Finns
HG00304_HG00304.1kg	HG00304	HG00304.1kg	Finns
HG00290_HG00290.1kg	HG00290	HG00290.1kg	Finns
HG00288_HG00288.1kg	HG00288	HG00288.1kg	Finns
HG00285_HG00285.1kg	HG00285	HG00285.1kg	Finns
HG00284_HG00284.1kg	HG00284	HG00284.1kg	Finns
HG00282_HG00282.1kg	HG00282	HG00282.1kg	Finns
HG00310_HG00310.1kg	HG00310	HG00310.1kg	Finns
HG00186_HG00186.1kg	HG00186	HG00186.1kg	Finns
HG00366_HG00366.1kg	HG00366	HG00366.1kg	Finns
karelia9_karelia9.turkic	karelia9	karelia9.turkic	Finns
vepsa1_vepsa1.turkic	vepsa1	vepsa1.turkic	Finns
KAR_067.inner-eurasia	KAR	067.inner-eurasia	Finns
KAR_060.inner-eurasia	KAR	060.inner-eurasia	Finns
KAR_056.inner-eurasia	KAR	056.inner-eurasia	Finns
KAR_050.inner-eurasia	KAR	050.inner-eurasia	Finns
karelia1_karelia1.turkic	karelia1	karelia1.turkic	Finns
karelia10_karelia10.turkic	karelia10	karelia10.turkic	Finns
karelia11_karelia11.turkic	karelia11	karelia11.turkic	Finns
karelia12_karelia12.turkic	karelia12	karelia12.turkic	Finns
karelia13_karelia13.turkic	karelia13	karelia13.turkic	Finns
karelia14_karelia14.turkic	karelia14	karelia14.turkic	Finns
karelia15_karelia15.turkic	karelia15	karelia15.turkic	Finns
karelia2_karelia2.turkic	karelia2	karelia2.turkic	Finns
karelia3_karelia3.turkic	karelia3	karelia3.turkic	Finns
karelia4_karelia4.turkic	karelia4	karelia4.turkic	Finns
karelia5_karelia5.turkic	karelia5	karelia5.turkic	Finns
karelia6_karelia6.turkic	karelia6	karelia6.turkic	Finns
vepsa10_vepsa10.turkic	vepsa10	vepsa10.turkic	Finns
KAR_193.inner-eurasia	KAR	193.inner-eurasia	Finns
vepsa19_vepsa19.turkic	vepsa19	vepsa19.turkic	Finns
KAR_087.inner-eurasia	KAR	087.inner-eurasia	Finns
KAR_190.inner-eurasia	KAR	190.inner-eurasia	Finns
KAR_187.inner-eurasia	KAR	187.inner-eurasia	Finns
vepsa64_vepsa64.turkic	vepsa64	vepsa64.turkic	Finns
vepsa61_vepsa61.turkic	vepsa61	vepsa61.turkic	Finns
vepsa59_vepsa59.turkic	vepsa59	vepsa59.turkic	Finns
vepsa50_vepsa50.tambets-2018-660	vepsa50	vepsa50.tambets-2018-660	Finns
Finland97_Finland97.tambets-2018-660	Finland97	Finland97.tambets-2018-660	Finns
Finland95_Finland95.tambets-2018-660	Finland95	Finland95.tambets-2018-660	Finns
Finland94_Finland94.tambets-2018-660	Finland94	Finland94.tambets-2018-660	Finns
Finland87_Finland87.tambets-2018-660	Finland87	Finland87.tambets-2018-660	Finns
Finland86_Finland86.tambets-2018-660	Finland86	Finland86.tambets-2018-660	Finns
vepsa55_vepsa55.turkic	vepsa55	vepsa55.turkic	Finns
vepsa46_vepsa46.turkic	vepsa46	vepsa46.turkic	Finns
vepsa34_vepsa34.turkic	vepsa34	vepsa34.turkic	Finns
vepsa28_vepsa28.turkic	vepsa28	vepsa28.turkic	Finns
KAR_184.inner-eurasia	KAR	184.inner-eurasia	Finns
KAR_183.inner-eurasia	KAR	183.inner-eurasia	Finns
vepsa25_vepsa25.turkic	vepsa25	vepsa25.turkic	Finns
karelia8_karelia8.turkic	karelia8	karelia8.turkic	Finns
karelia7_karelia7.turkic	karelia7	karelia7.turkic	Finns
Finland76_Finland76.tambets-2018-660	Finland76	Finland76.tambets-2018-660	Finns
Finland78_Finland78.tambets-2018-660	Finland78	Finland78.tambets-2018-660	Finns
Finland84_Finland84.tambets-2018-660	Finland84	Finland84.tambets-2018-660	Finns
Finland67_Finland67.tambets-2018-660	Finland67	Finland67.tambets-2018-660	Finns
Finland65_Finland65.tambets-2018-660	Finland65	Finland65.tambets-2018-660	Finns
Finland119_Finland119.tambets-2018-660	Finland119	Finland119.tambets-2018-660	Finns
Finland118_Finland118.tambets-2018-660	Finland118	Finland118.tambets-2018-660	Finns
Finland117_Finland117.tambets-2018-660	Finland117	Finland117.tambets-2018-660	Finns
Finland111_Finland111.tambets-2018-660	Finland111	Finland111.tambets-2018-660	Finns
Finland109_Finland109.tambets-2018-660	Finland109	Finland109.tambets-2018-660	Finns
Finland106_Finland106.tambets-2018-660	Finland106	Finland106.tambets-2018-660	Finns
Finland101_Finland101.tambets-2018-660	Finland101	Finland101.tambets-2018-660	Finns
Finland69_Finland69.tambets-2018-660	Finland69	Finland69.tambets-2018-660	Finns
Finland74_Finland74.tambets-2018-660	Finland74	Finland74.tambets-2018-660	Finns
HGDP00512_HGDP00512.hgdp	HGDP00512	HGDP00512.hgdp	French
HGDP00513_HGDP00513.hgdp	HGDP00513	HGDP00513.hgdp	French
HGDP00514_HGDP00514.hgdp	HGDP00514	HGDP00514.hgdp	French
HGDP00515_HGDP00515.hgdp	HGDP00515	HGDP00515.hgdp	French
HGDP00516_HGDP00516.hgdp	HGDP00516	HGDP00516.hgdp	French
HGDP00517_HGDP00517.hgdp	HGDP00517	HGDP00517.hgdp	French
HGDP00518_HGDP00518.hgdp	HGDP00518	HGDP00518.hgdp	French
HGDP00519_HGDP00519.hgdp	HGDP00519	HGDP00519.hgdp	French
HGDP00520_HGDP00520.hgdp	HGDP00520	HGDP00520.hgdp	French
HGDP00521_HGDP00521.hgdp	HGDP00521	HGDP00521.hgdp	French
HGDP00538_HGDP00538.hgdp	HGDP00538	HGDP00538.hgdp	French
HGDP00511_HGDP00511.hgdp	HGDP00511	HGDP00511.hgdp	French
HGDP00537_HGDP00537.hgdp	HGDP00537	HGDP00537.hgdp	French
HGDP00536_HGDP00536.hgdp	HGDP00536	HGDP00536.hgdp	French
HGDP00535_HGDP00535.hgdp	HGDP00535	HGDP00535.hgdp	French
HGDP00534_HGDP00534.hgdp	HGDP00534	HGDP00534.hgdp	French
HGDP00533_HGDP00533.hgdp	HGDP00533	HGDP00533.hgdp	French
HGDP00532_HGDP00532.hgdp	HGDP00532	HGDP00532.hgdp	French
HGDP00531_HGDP00531.hgdp	HGDP00531	HGDP00531.hgdp	French
HGDP00530_HGDP00530.hgdp	HGDP00530	HGDP00530.hgdp	French
HGDP00539_HGDP00539.hgdp	HGDP00539	HGDP00539.hgdp	French
HGDP00529_HGDP00529.hgdp	HGDP00529	HGDP00529.hgdp	French
HGDP00527_HGDP00527.hgdp	HGDP00527	HGDP00527.hgdp	French
HGDP00526_HGDP00526.hgdp	HGDP00526	HGDP00526.hgdp	French
HGDP00525_HGDP00525.hgdp	HGDP00525	HGDP00525.hgdp	French
French24400_French24400.lazaridis-2016	French24400	French24400.lazaridis-2016	French
French24381_French24381.lazaridis-2016	French24381	French24381.lazaridis-2016	French
French24247_French24247.lazaridis-2016	French24247	French24247.lazaridis-2016	French
French24120_French24120.lazaridis-2016	French24120	French24120.lazaridis-2016	French
HGDP00524_HGDP00524.hgdp	HGDP00524	HGDP00524.hgdp	French
HGDP00528_HGDP00528.hgdp	HGDP00528	HGDP00528.hgdp	French
HGDP00522_HGDP00522.hgdp	HGDP00522	HGDP00522.hgdp	French
HGDP00523_HGDP00523.hgdp	HGDP00523	HGDP00523.hgdp	French
French23989_French23989.lazaridis-2016	French23989	French23989.lazaridis-2016	French
French24124_French24124.lazaridis-2016	French24124	French24124.lazaridis-2016	French
French24118_French24118.lazaridis-2016	French24118	French24118.lazaridis-2016	French
French24076_French24076.lazaridis-2016	French24076	French24076.lazaridis-2016	French
French24075_French24075.lazaridis-2016	French24075	French24075.lazaridis-2016	French
French23919_French23919.lazaridis-2016	French23919	French23919.lazaridis-2016	French
SouthFrench4018_SouthFrench4018.lazaridis-2014	SouthFrench4018	SouthFrench4018.lazaridis-2014	French
French24178_French24178.lazaridis-2016	French24178	French24178.lazaridis-2016	French
French24433_French24433.lazaridis-2016	French24433	French24433.lazaridis-2016	French
French24434_French24434.lazaridis-2016	French24434	French24434.lazaridis-2016	French
French24437_French24437.lazaridis-2016	French24437	French24437.lazaridis-2016	French
French24090_French24090.lazaridis-2016	French24090	French24090.lazaridis-2016	French
French24061_French24061.lazaridis-2016	French24061	French24061.lazaridis-2016	French
French23833_French23833.lazaridis-2016	French23833	French23833.lazaridis-2016	French
French24148_French24148.lazaridis-2016	French24148	French24148.lazaridis-2016	French
French23830_French23830.lazaridis-2016	French23830	French23830.lazaridis-2016	French
French25068_French25068.lazaridis-2016	French25068	French25068.lazaridis-2016	French
SouthFrench1323_SouthFrench1323.lazaridis-2014	SouthFrench1323	SouthFrench1323.lazaridis-2014	French
SouthFrench3068_SouthFrench3068.lazaridis-2014	SouthFrench3068	SouthFrench3068.lazaridis-2014	French
French23814_French23814.lazaridis-2016	French23814	French23814.lazaridis-2016	French
French23821_French23821.lazaridis-2016	French23821	French23821.lazaridis-2016	French
French23862_French23862.lazaridis-2016	French23862	French23862.lazaridis-2016	French
French23915_French23915.lazaridis-2016	French23915	French23915.lazaridis-2016	French
French23812_French23812.lazaridis-2016	French23812	French23812.lazaridis-2016	French
French24144_French24144.lazaridis-2016	French24144	French24144.lazaridis-2016	French
SouthFrench3947_SouthFrench3947.lazaridis-2014	SouthFrench3947	SouthFrench3947.lazaridis-2014	French
SouthFrench3951_SouthFrench3951.lazaridis-2014	SouthFrench3951	SouthFrench3951.lazaridis-2014	French
French24408_French24408.lazaridis-2016	French24408	French24408.lazaridis-2016	French
French24690_French24690.lazaridis-2016	French24690	French24690.lazaridis-2016	French
French24817_French24817.lazaridis-2016	French24817	French24817.lazaridis-2016	French
SouthFrench3326_SouthFrench3326.lazaridis-2014	SouthFrench3326	SouthFrench3326.lazaridis-2014	French
SouthFrench1112_SouthFrench1112.lazaridis-2014	SouthFrench1112	SouthFrench1112.lazaridis-2014	French
GAG_183.inner-eurasia	GAG	183.inner-eurasia	Gagauz
gagauz23_gagauz23.turkic	gagauz23	gagauz23.turkic	Gagauz
GAG_187.inner-eurasia	GAG	187.inner-eurasia	Gagauz
GAG_226.inner-eurasia	GAG	226.inner-eurasia	Gagauz
GAG_188.inner-eurasia	GAG	188.inner-eurasia	Gagauz
GAG_215.inner-eurasia	GAG	215.inner-eurasia	Gagauz
GAG_196.inner-eurasia	GAG	196.inner-eurasia	Gagauz
GAG_221.inner-eurasia	GAG	221.inner-eurasia	Gagauz
Gagauz10_Gagauz10.tambets-2018-660	Gagauz10	Gagauz10.tambets-2018-660	Gagauz
gagauz8_gagauz8.turkic	gagauz8	gagauz8.turkic	Gagauz
gagauz7_gagauz7.turkic	gagauz7	gagauz7.turkic	Gagauz
gagauz5_gagauz5.turkic	gagauz5	gagauz5.turkic	Gagauz
Gagauz4_Gagauz4.turkic	Gagauz4	Gagauz4.turkic	Gagauz
gagauz3_gagauz3.turkic	gagauz3	gagauz3.turkic	Gagauz
gagauz25_gagauz25.turkic	gagauz25	gagauz25.turkic	Gagauz
gagauz24_gagauz24.turkic	gagauz24	gagauz24.turkic	Gagauz
Gagauz22_Gagauz22.turkic	Gagauz22	Gagauz22.turkic	Gagauz
gagauz20_gagauz20.turkic	gagauz20	gagauz20.turkic	Gagauz
GAG_189.inner-eurasia	GAG	189.inner-eurasia	Gagauz
Gagauz18_Gagauz18.turkic	Gagauz18	Gagauz18.turkic	Gagauz
GAG_220.inner-eurasia	GAG	220.inner-eurasia	Gagauz
gagauz14_gagauz14.turkic	gagauz14	gagauz14.turkic	Gagauz
GEO75-georgia-imer_GEO75-georgia-imer.khazar	GEO75-georgia-imer	GEO75-georgia-imer.khazar	Georgians
GEO71-georgian-imer_GEO71-georgian-imer.khazar	GEO71-georgian-imer	GEO71-georgian-imer.khazar	Georgians
GEO73-georgian-imer_GEO73-georgian-imer.khazar	GEO73-georgian-imer	GEO73-georgian-imer.khazar	Georgians
GEO51-georgian-imer_GEO51-georgian-imer.khazar	GEO51-georgian-imer	GEO51-georgian-imer.khazar	Georgians
GEO_015.inner-eurasia	GEO	015.inner-eurasia	Georgians
GEO_020.inner-eurasia	GEO	020.inner-eurasia	Georgians
GEO_028.inner-eurasia	GEO	028.inner-eurasia	Georgians
GEO_031.inner-eurasia	GEO	031.inner-eurasia	Georgians
GEO_039.inner-eurasia	GEO	039.inner-eurasia	Georgians
GEO_051.inner-eurasia	GEO	051.inner-eurasia	Georgians
GEO_061.inner-eurasia	GEO	061.inner-eurasia	Georgians
GEO_082.inner-eurasia	GEO	082.inner-eurasia	Georgians
GEO_001.inner-eurasia	GEO	001.inner-eurasia	Georgians
GEO_032.inner-eurasia	GEO	032.inner-eurasia	Georgians
GEO38-georgian-imer_GEO38-georgian-imer.khazar	GEO38-georgian-imer	GEO38-georgian-imer.khazar	Georgians
mg34_mg34.jew	mg34	mg34.jew	Georgians
GEO19-georgian-laz_GEO19-georgian-laz.khazar	GEO19-georgian-laz	GEO19-georgian-laz.khazar	Georgians
mg22_mg22.lazaridis-2014	mg22	mg22.lazaridis-2014	Georgians
mg72_mg72.jew	mg72	mg72.jew	Georgians
mg70_mg70.jew	mg70	mg70.jew	Georgians
mg68_mg68.jew	mg68	mg68.jew	Georgians
mg65_mg65.jew	mg65	mg65.jew	Georgians
mg64_mg64.jew	mg64	mg64.jew	Georgians
mg62_mg62.jew	mg62	mg62.jew	Georgians
mg61_mg61.jew	mg61	mg61.jew	Georgians
mg54_mg54.jew	mg54	mg54.jew	Georgians
mg51_mg51.jew	mg51	mg51.jew	Georgians
mg5_mg5.jew	mg5	mg5.jew	Georgians
mg49_mg49.jew	mg49	mg49.jew	Georgians
mg47_mg47.jew	mg47	mg47.jew	Georgians
mg43_mg43.jew	mg43	mg43.jew	Georgians
mg40_mg40.jew	mg40	mg40.jew	Georgians
mg31_mg31.jew	mg31	mg31.jew	Georgians
mg27_mg27.jew	mg27	mg27.jew	Georgians
mg23_mg23.jew	mg23	mg23.jew	Georgians
mg22_mg22.jew	mg22	mg22.jew	Georgians
mg20_mg20.jew	mg20	mg20.jew	Georgians
GEO1-georgian-laz_GEO1-georgian-laz.khazar	GEO1-georgian-laz	GEO1-georgian-laz.khazar	Georgians
GEO7-georgian-laz_GEO7-georgian-laz.khazar	GEO7-georgian-laz	GEO7-georgian-laz.khazar	Georgians
GEO10-georgian-laz_GEO10-georgian-laz.khazar	GEO10-georgian-laz	GEO10-georgian-laz.khazar	Georgians
GEO28-georgian-laz_GEO28-georgian-laz.khazar	GEO28-georgian-laz	GEO28-georgian-laz.khazar	Georgians
GEO_010.inner-eurasia	GEO	010.inner-eurasia	Georgians
GEO_005.inner-eurasia	GEO	005.inner-eurasia	Georgians
GEO_002.inner-eurasia	GEO	002.inner-eurasia	Georgians
4461875347-R02C01_4461875347-R02C01.russian-genome	4461875347-R02C01	4461875347-R02C01.russian-genome	Georgians
4461875347-R01C02_4461875347-R01C02.russian-genome	4461875347-R01C02	4461875347-R01C02.russian-genome	Georgians
4461875347-R01C01_4461875347-R01C01.russian-genome	4461875347-R01C01	4461875347-R01C01.russian-genome	Georgians
4461875346-R02C02_4461875346-R02C02.russian-genome	4461875346-R02C02	4461875346-R02C02.russian-genome	Georgians
4461875346-R02C01_4461875346-R02C01.russian-genome	4461875346-R02C01	4461875346-R02C01.russian-genome	Georgians
4461875346-R01C02_4461875346-R01C02.russian-genome	4461875346-R01C02	4461875346-R01C02.russian-genome	Georgians
4461875346-R01C01_4461875346-R01C01.russian-genome	4461875346-R01C01	4461875346-R01C01.russian-genome	Georgians
4461875345-R02C02_4461875345-R02C02.russian-genome	4461875345-R02C02	4461875345-R02C02.russian-genome	Georgians
4461875345-R02C01_4461875345-R02C01.russian-genome	4461875345-R02C01	4461875345-R02C01.russian-genome	Georgians
4461875345-R01C02_4461875345-R01C02.russian-genome	4461875345-R01C02	4461875345-R01C02.russian-genome	Georgians
4461875345-R01C01_4461875345-R01C01.russian-genome	4461875345-R01C01	4461875345-R01C01.russian-genome	Georgians
mg40_mg40.lazaridis-2014	mg40	mg40.lazaridis-2014	Georgians
mg43_mg43.lazaridis-2014	mg43	mg43.lazaridis-2014	Georgians
mg47_mg47.lazaridis-2014	mg47	mg47.lazaridis-2014	Georgians
mg49_mg49.lazaridis-2014	mg49	mg49.lazaridis-2014	Georgians
4461875347-R02C02_4461875347-R02C02.russian-genome	4461875347-R02C02	4461875347-R02C02.russian-genome	Georgians
4461875357-R01C01_4461875357-R01C01.russian-genome	4461875357-R01C01	4461875357-R01C01.russian-genome	Georgians
4461875357-R01C02_4461875357-R01C02.russian-genome	4461875357-R01C02	4461875357-R01C02.russian-genome	Georgians
4461875357-R02C01_4461875357-R02C01.russian-genome	4461875357-R02C01	4461875357-R02C01.russian-genome	Georgians
mg31_mg31.lazaridis-2014	mg31	mg31.lazaridis-2014	Georgians
mg27_mg27.lazaridis-2014	mg27	mg27.lazaridis-2014	Georgians
mg23_mg23.lazaridis-2014	mg23	mg23.lazaridis-2014	Georgians
4461875369-R02C02_4461875369-R02C02.russian-genome	4461875369-R02C02	4461875369-R02C02.russian-genome	Georgians
4461875369-R02C01_4461875369-R02C01.russian-genome	4461875369-R02C01	4461875369-R02C01.russian-genome	Georgians
4461875369-R01C02_4461875369-R01C02.russian-genome	4461875369-R01C02	4461875369-R01C02.russian-genome	Georgians
4461875369-R01C01_4461875369-R01C01.russian-genome	4461875369-R01C01	4461875369-R01C01.russian-genome	Georgians
mg62_mg62.lazaridis-2014	mg62	mg62.lazaridis-2014	Georgians
4461875363-R02C02_4461875363-R02C02.russian-genome	4461875363-R02C02	4461875363-R02C02.russian-genome	Georgians
4461875363-R01C02_4461875363-R01C02.russian-genome	4461875363-R01C02	4461875363-R01C02.russian-genome	Georgians
4461875363-R01C01_4461875363-R01C01.russian-genome	4461875363-R01C01	4461875363-R01C01.russian-genome	Georgians
4461875358-R02C02_4461875358-R02C02.russian-genome	4461875358-R02C02	4461875358-R02C02.russian-genome	Georgians
4461875358-R02C01_4461875358-R02C01.russian-genome	4461875358-R02C01	4461875358-R02C01.russian-genome	Georgians
4461875358-R01C02_4461875358-R01C02.russian-genome	4461875358-R01C02	4461875358-R01C02.russian-genome	Georgians
