ID1	ID	PC1	PC2	POP
chuvash1-1m	chuvash1-1m.turkic	0.00291548	-0.0076069	Chuvash
chuvash10	chuvash10.jew	0.00363421	-0.00576942	Chuvash
chuvash11	chuvash11.jew	0.00340962	-0.00672833	Chuvash
chuvash12	chuvash12.jew	0.00280858	-0.00646419	Chuvash
chuvash13	chuvash13.jew	0.00317748	-0.00665846	Chuvash
Chuvash13	Chuvash13.lazaridis-2014	0.00286375	-0.00716485	Chuvash
chuvash14	chuvash14.jew	0.00347687	-0.00602922	Chuvash
chuvash15	chuvash15.jew	0.00242923	-0.00721541	Chuvash
chuvash16	chuvash16.jew	0.00479942	-0.00470787	Chuvash
chuvash17	chuvash17.jew	0.00307053	-0.00739896	Chuvash
chuvash2	chuvash2.jew	0.00282871	-0.00668976	Chuvash
Chuvash20	Chuvash20.lazaridis-2014	0.00322622	-0.006515	Chuvash
Chuvash22	Chuvash22.lazaridis-2014	0.00251351	-0.0070334	Chuvash
Chuvash24	Chuvash24.lazaridis-2014	0.00306086	-0.00655291	Chuvash
Chuvash25	Chuvash25.lazaridis-2014	0.00447377	-0.00500838	Chuvash
Chuvash26	Chuvash26.lazaridis-2014	0.00366782	-0.00565607	Chuvash
Chuvash29	Chuvash29.lazaridis-2014	0.00276397	-0.00645418	Chuvash
chuvash3	chuvash3.jew	0.00864501	0.00161437	Chuvash
chuvash3-1m	chuvash3-1m.turkic	0.00337487	-0.00631169	Chuvash
Chuvash31	Chuvash31.lazaridis-2014	0.00320665	-0.00660288	Chuvash
Chuvash33	Chuvash33.lazaridis-2014	0.0036163	-0.00592776	Chuvash
Chuvash37	Chuvash37.lazaridis-2014	0.00261544	-0.00716514	Chuvash
chuvash4	chuvash4.jew	0.0032604	-0.00630847	Chuvash
chuvash5	chuvash5.jew	0.00269354	-0.00740936	Chuvash
chuvash6	chuvash6.jew	0.0032005	-0.00662467	Chuvash
chuvash7	chuvash7.jew	0.00248591	-0.00721681	Chuvash
chuvash8	chuvash8.jew	0.0029918	-0.00675378	Chuvash
chuvash9	chuvash9.jew	0.00434051	-0.00513703	Chuvash
CRO103	CRO103.lazaridis-2014	0.0101398	0.00548623	Croats
CRO107	CRO107.lazaridis-2014	0.0101236	0.00560064	Croats
CRO153	CRO153.lazaridis-2014	0.0104389	0.00535232	Croats
CRO31	CRO31.lazaridis-2014	0.0102033	0.00557709	Croats
CRO41	CRO41.lazaridis-2014	0.010121	0.00439205	Croats
CRO47	CRO47.lazaridis-2014	0.00980167	0.00499107	Croats
CRO48	CRO48.lazaridis-2014	0.0100265	0.00576647	Croats
CRO53	CRO53.lazaridis-2014	0.0106161	0.00547177	Croats
CRO66	CRO66.lazaridis-2014	0.00978382	0.00495226	Croats
CRO93	CRO93.lazaridis-2014	0.00975325	0.00478989	Croats
croatBHCB12-1m	croatBHCB12-1m.khazar	0.010582	0.00485697	Croats
croatBHCB16-1m	croatBHCB16-1m.khazar	0.0101339	0.00506257	Croats
croatBHCHZ11-1m	croatBHCHZ11-1m.khazar	0.00997457	0.00513752	Croats
croatBHCHZ13-1m	croatBHCHZ13-1m.khazar	0.0104492	0.00574452	Croats
croatia-B-H1	croatia-B-H1.khazar	0.00972759	0.0051452	Croats
croatia-B-H12	croatia-B-H12.khazar	0.01065	0.0049604	Croats
croatia-B-H19	croatia-B-H19.khazar	0.0100085	0.00521885	Croats
Croatia-B-H1H	Croatia-B-H1H.khazar	0.010142	0.00494149	Croats
Croatia-B-H20H	Croatia-B-H20H.khazar	0.0101617	0.00527816	Croats
croatia-B-H6	croatia-B-H6.khazar	0.0100712	0.00538772	Croats
Croatia-B-H8H	Croatia-B-H8H.khazar	0.00984572	0.00512435	Croats
Croatia-Cro133	Croatia-Cro133.khazar	0.00995823	0.00484896	Croats
Croatia-Cro140	Croatia-Cro140.khazar	0.0100519	0.00528911	Croats
Croatia-Cro141	Croatia-Cro141.khazar	0.00986098	0.00494515	Croats
Croatia-Cro142	Croatia-Cro142.khazar	0.010266	0.00469906	Croats
Croatia-Cro198	Croatia-Cro198.khazar	0.00946737	0.00459101	Croats
Croatia-Cro26	Croatia-Cro26.khazar	0.0101121	0.00453524	Croats
Croatia-Cro302	Croatia-Cro302.khazar	0.00985172	0.0041831	Croats
Croatia-Cro305	Croatia-Cro305.khazar	0.0101935	0.00499689	Croats
Croatia-Cro312	Croatia-Cro312.khazar	0.00992618	0.00461024	Croats
Croatia-Cro344	Croatia-Cro344.khazar	0.0102772	0.00656397	Croats
Croatia-Cro43	Croatia-Cro43.khazar	0.0102482	0.00483705	Croats
Croatia-Cro432	Croatia-Cro432.khazar	0.0104297	0.00510011	Croats
Croatia-Cro53	Croatia-Cro53.khazar	0.0101947	0.00522895	Croats
CYP19	CYP19.lazaridis-2014	0.00832481	0.00764132	South-Europe
CYP2	CYP2.lazaridis-2014	0.0083482	0.00821399	South-Europe
CYP5	CYP5.lazaridis-2014	0.00796373	0.00818383	South-Europe
Cyprus1	Cyprus1.jew	0.00804225	0.00799307	South-Europe
Cyprus10	Cyprus10.jew	0.00822134	0.00798123	South-Europe
Cyprus11	Cyprus11.jew	0.00778779	0.00774675	South-Europe
Cyprus12	Cyprus12.jew	0.00796714	0.00830089	South-Europe
Cyprus13AJ19	Cyprus13AJ19.lazaridis-2014	0.00836177	0.0071518	South-Europe
Cyprus2	Cyprus2.jew	0.00777582	0.00795861	South-Europe
Cyprus21AJ19	Cyprus21AJ19.lazaridis-2014	0.00797405	0.0075645	South-Europe
Cyprus22AJ19	Cyprus22AJ19.lazaridis-2014	0.00809598	0.0081913	South-Europe
Cyprus24AJ19	Cyprus24AJ19.lazaridis-2014	0.00848593	0.00767613	South-Europe
Cyprus2AJ19	Cyprus2AJ19.lazaridis-2014	0.0079026	0.00814471	South-Europe
Cyprus3	Cyprus3.jew	0.00856127	0.00802879	South-Europe
Cyprus4	Cyprus4.jew	0.00802107	0.00798799	South-Europe
Cyprus5	Cyprus5.jew	0.00788202	0.00781823	South-Europe
Cyprus6	Cyprus6.jew	0.00852065	0.00801953	South-Europe
Cyprus7	Cyprus7.jew	0.00840694	0.00801137	South-Europe
Cyprus8	Cyprus8.jew	0.00768624	0.00772892	South-Europe
Cyprus9	Cyprus9.jew	0.0084341	0.00810146	South-Europe
DAG	090.inner-eurasia	0.00738438	0.0023098	Tabasaran
DAG	122.inner-eurasia	0.00771364	0.00235257	Tabasaran
DAG	123.inner-eurasia	0.00796462	0.0034276	Tabasaran
DAG	124.inner-eurasia	0.00796952	0.00279723	Tabasaran
DAG	127.inner-eurasia	0.00748603	0.00271182	Tabasaran
DAG	146.inner-eurasia	0.00800615	0.00281655	Dargins
DAG	147.inner-eurasia	0.00814155	0.00371432	Tabasaran
DAG	152.inner-eurasia	0.00724805	0.0033032	Tabasaran
DAG	160.inner-eurasia	0.00676112	0.0027321	Tabasaran
DAG	161.inner-eurasia	0.00757123	0.00270177	Dargins
DAG	165.inner-eurasia	0.00785255	0.00264628	Dargins
DAG	178.inner-eurasia	0.00778069	0.00245059	Tabasaran
DAG	180.inner-eurasia	0.00825304	0.00362083	Dargins
DAG	183.inner-eurasia	0.00792539	0.00351541	Tabasaran
DAG	200.inner-eurasia	0.00830616	0.00382537	Dargins
DAG	205.inner-eurasia	0.00854633	0.00299556	Dargins
DAG	206.inner-eurasia	0.00782674	0.00291068	Dargins
DAG	210.inner-eurasia	0.0077162	0.00343897	Dargins
DAG	211.inner-eurasia	0.00833893	0.00327101	Dargins
DAG	213.inner-eurasia	0.00797035	0.00284113	Dargins
DAG	225.inner-eurasia	0.00806507	0.00270557	Dargins
DAG	231.inner-eurasia	0.00775231	0.00296111	Dargins
DAG	232.inner-eurasia	0.00762946	0.00242158	Dargins
DAG	325.inner-eurasia	0.00772966	0.00279337	North-Caucasus
DAG	335.inner-eurasia	0.00819583	0.00253369	North-Caucasus
DAG	336.inner-eurasia	0.00756422	0.00249264	North-Caucasus
DAG	344.inner-eurasia	0.00748623	0.00293493	North-Caucasus
DAG	350.inner-eurasia	0.00815431	0.00276508	Dargins
DAG	371.inner-eurasia	0.00734614	0.00248534	North-Caucasus
DAG	372.inner-eurasia	0.00788791	0.00361585	North-Caucasus
DAG	376.inner-eurasia	0.00799029	0.00304137	North-Caucasus
DAG	388.inner-eurasia	0.00740095	0.00212044	North-Caucasus
DAG	390.inner-eurasia	0.00768764	0.003108	North-Caucasus
DAG	400.inner-eurasia	0.00743305	0.00240765	North-Caucasus
DAG	436.inner-eurasia	0.00754022	0.00554296	Avars
DAG	448.inner-eurasia	0.00772443	0.00320949	Avars
DAG	461.inner-eurasia	0.00749033	0.00274831	Avars
DAG	474.inner-eurasia	0.00769658	0.00214532	Avars
DAG	477.inner-eurasia	0.00819512	0.00261295	Avars
DAG	485.inner-eurasia	0.00782966	0.00193382	Avars
DAG	492.inner-eurasia	0.00757686	0.00278276	Avars
DAG	506.inner-eurasia	0.00819437	0.00311007	Avars
DAG	515.inner-eurasia	0.00759595	0.00259085	Avars
DAG	529.inner-eurasia	0.00833114	0.00354668	Avars
DAG06	260.inner-eurasia	0.00825663	0.00328133	Dargins
DAG06	261.inner-eurasia	0.00837673	0.003318	Dargins
DAG06	262.inner-eurasia	0.00772106	0.00234855	Dargins
DAG06	578.inner-eurasia	0.00822466	0.00373102	Dargins
DAG06	786.inner-eurasia	0.0081015	0.00362543	Dargins
DAG06	824.inner-eurasia	0.00769936	0.00240336	Dargins
DAG06	826.inner-eurasia	0.00805865	0.00266952	Dargins
DAG06	830.inner-eurasia	0.0077981	0.00254787	Dargins
Dolgan10	Dolgan10.saqqaq	-0.00748153	-0.0214963	Siberia
Dolgan1708	Dolgan1708.lazaridis-2014	-0.0165109	-0.0340018	Siberia
Dolgan1708	Dolgan1708.sakha	-0.0168969	-0.0344651	Siberia
Dolgan2	Dolgan2.saqqaq	-0.0139212	-0.0305343	Siberia
Dolgan3	Dolgan3.saqqaq	-0.0120993	-0.0282046	Siberia
Dolgan3840	Dolgan3840.sakha	-0.0142599	-0.0311052	Siberia
Dolgan3845	Dolgan3845.malta	-0.0129457	-0.0286427	Siberia
Dolgan3857	Dolgan3857.lazaridis-2014	-0.011773	-0.0274942	Siberia
Dolgan3865	Dolgan3865.sakha	-0.0140121	-0.0303542	Siberia
Dolgan3875	Dolgan3875.lazaridis-2014	-0.0135168	-0.0297073	Siberia
Dolgan5	Dolgan5.saqqaq	-0.0131685	-0.0300734	Siberia
Dolgan6	Dolgan6.saqqaq	-0.0171771	-0.0351008	Siberia
Dolgan7	Dolgan7.saqqaq	-0.0132997	-0.0293241	Siberia
Dolgan8	Dolgan8.saqqaq	-0.00374245	-0.0148964	Siberia
Dprabak	594243.armenian	0.00802048	0.00765329	Armenians
Dprabak	594244.armenian	0.00820581	0.00632343	Armenians
Dprabak	594245.armenian	0.00829448	0.00670241	Armenians
Dprabak	594247.armenian	0.00777905	0.00621203	Armenians
Dprabak	594250.armenian	0.00793904	0.00696041	Armenians
Dprabak	594251.armenian	0.00806623	0.00651812	Armenians
Dprabak	594252.armenian	0.00776441	0.00667864	Armenians
Dprabak	594254.armenian	0.00854782	0.00727913	Armenians
Dprabak	594256.armenian	0.00779518	0.0067291	Armenians
Dprabak	594257.armenian	0.0074479	0.00597103	Armenians
Dprabak	594258.armenian	0.00781856	0.00678094	Armenians
Dprabak	594259.armenian	0.00827907	0.00702858	Armenians
Dprabak	594261.armenian	0.00858181	0.00669947	Armenians
Dprabak	594262.armenian	0.00775245	0.00646477	Armenians
Dprabak	594264.armenian	0.00788622	0.00696198	Armenians
Dprabak	594265.armenian	0.00779821	0.00596132	Armenians
Dprabak	594266.armenian	0.00797422	0.00682849	Armenians
Dprabak	594268.armenian	0.0079198	0.00684972	Armenians
E-Sicily18	E-Sicily18.khazar	0.00873074	0.00770789	Italians
ee1	ee1.malta	0.00931062	0.00158652	Estonians
ee105	ee105.malta	0.0100079	0.00301948	Estonians
ee108	ee108.malta	0.0103102	0.00251151	Estonians
ee111	ee111.malta	0.00998933	0.00264204	Estonians
ee114	ee114.malta	0.00965545	0.0025868	Estonians
ee136	ee136.malta	0.00968492	0.00253196	Estonians
ee14	ee14.malta	0.0101383	0.00200149	Estonians
ee140	ee140.malta	0.00984829	0.00232348	Estonians
ee144	ee144.malta	0.00907647	0.00121145	Estonians
ee147	ee147.malta	0.010205	0.00276503	Estonians
ee149	ee149.malta	0.00935678	0.00223181	Estonians
ee45	ee45.malta	0.00951161	0.00267996	Estonians
ee50	ee50.malta	0.00967407	0.00274668	Estonians
ee53	ee53.malta	0.00980708	0.00273171	Estonians
ee59	ee59.slavic	0.0100774	0.00276002	Estonians
ee66	ee66.slavic	0.00969934	0.00274016	Estonians
ee68	ee68.slavic	0.00976657	0.00238314	Estonians
ee72	ee72.slavic	0.00957308	0.00199137	Estonians
ee78	ee78.slavic	0.0101832	0.00356322	Estonians
ee86	ee86.slavic	0.00977853	0.0018696	Estonians
Est358	Est358.lazaridis-2014	0.0103177	0.00315356	Estonians
Est372	Est372.lazaridis-2014	0.00979595	0.00203931	Estonians
Est375	Est375.lazaridis-2014	0.0101604	0.00281776	Estonians
Est377	Est377.lazaridis-2014	0.0102231	0.0029673	Estonians
Est380	Est380.lazaridis-2014	0.00868569	0.00109724	Estonians
Est391	Est391.lazaridis-2014	0.0101253	0.00288174	Estonians
Est393	Est393.lazaridis-2014	0.0104049	0.0025859	Estonians
Est394	Est394.lazaridis-2014	0.00998871	0.0035911	Estonians
Est397	Est397.lazaridis-2014	0.00976663	0.0027201	Estonians
Est400	Est400.lazaridis-2014	0.0097131	0.00249666	Estonians
eth-jew1	eth-jew1.jew	-0.0209216	0.0166792	Jews
eth-jew10	eth-jew10.jew	-0.0128164	0.0145299	Jews
eth-jew11	eth-jew11.jew	-0.0131817	0.0143796	Jews
eth-jew12	eth-jew12.jew	-0.0113727	0.0134208	Jews
eth-jew13	eth-jew13.jew	-0.0128508	0.0141137	Jews
eth-jew14	eth-jew14.jew	-0.0126172	0.0140107	Jews
eth-jew2	eth-jew2.jew	-0.0128842	0.0140108	Jews
eth-jew3	eth-jew3.jew	-0.012633	0.0143152	Jews
eth-jew4	eth-jew4.jew	-0.012598	0.0140252	Jews
eth-jew5	eth-jew5.jew	-0.0130836	0.0142781	Jews
eth-jew6	eth-jew6.jew	-0.0108422	0.0139919	Jews
eth-jew7	eth-jew7.jew	-0.0127269	0.0141035	Jews
eth-jew8	eth-jew8.jew	-0.0123828	0.0140814	Jews
EthiopianJew1570	EthiopianJew1570.lazaridis-2014	-0.0120729	0.0136156	Jews
EthiopianJew1574	EthiopianJew1574.lazaridis-2014	-0.0116452	0.0138454	Jews
EthiopianJew1804	EthiopianJew1804.lazaridis-2014	-0.0117892	0.0137059	Jews
EthiopianJew1818	EthiopianJew1818.lazaridis-2014	-0.011541	0.013527	Jews
EthiopianJew1822	EthiopianJew1822.lazaridis-2014	-0.0113644	0.0132313	Jews
EthiopianJew1831	EthiopianJew1831.lazaridis-2014	-0.0110662	0.0139253	Jews
EthiopianJew4690	EthiopianJew4690.lazaridis-2014	-0.0113895	0.0138926	Jews
EV	114.inner-eurasia	-0.0160391	-0.0316233	Mongols
EV	132.inner-eurasia	-0.0154601	-0.0309183	Mongols
EV	139.inner-eurasia	-0.0159937	-0.0319755	Mongols
EV	148.inner-eurasia	-0.0150337	-0.0316422	Mongols
EV	175.inner-eurasia	-0.0152104	-0.0314438	Mongols
evo-1	evo-1.jew	0.00882992	0.00120647	Russians
evo-2	evo-2.jew	0.0100959	0.0032646	Russians
EZI	001.inner-eurasia	0.00702359	0.00478647	Kurds
EZI	010.inner-eurasia	0.00669761	0.00530038	Kurds
EZI	012.inner-eurasia	0.00651738	0.00479954	Kurds
EZI	013.inner-eurasia	0.00641316	0.00521513	Kurds
EZI	020.inner-eurasia	0.00651016	0.00459391	Kurds
EZI	029.inner-eurasia	0.00657854	0.00558036	Kurds
EZI	057.inner-eurasia	0.00637137	0.00518782	Kurds
EZI	060.inner-eurasia	0.00693988	0.00545163	Kurds
EZI	074.inner-eurasia	0.00628794	0.0050038	Kurds
Finland101	Finland101.tambets-2018-660	0.00786407	0.00219065	Finns
Finland106	Finland106.tambets-2018-660	0.00910451	0.00178569	Finns
Finland109	Finland109.tambets-2018-660	0.0100423	0.00320926	Finns
Finland111	Finland111.tambets-2018-660	0.00849341	0.000960599	Finns
Finland117	Finland117.tambets-2018-660	0.00854455	0.000488861	Finns
Finland118	Finland118.tambets-2018-660	0.00877241	0.00132574	Finns
Finland119	Finland119.tambets-2018-660	0.00777105	-0.00086213	Finns
Finland65	Finland65.tambets-2018-660	0.00804158	-0.000235584	Finns
Finland67	Finland67.tambets-2018-660	0.00854156	0.00049806	Finns
Finland69	Finland69.tambets-2018-660	0.0080555	-0.00039471	Finns
Finland74	Finland74.tambets-2018-660	0.00818111	0.00013253	Finns
Finland76	Finland76.tambets-2018-660	0.00848055	0.000443928	Finns
Finland78	Finland78.tambets-2018-660	0.00872713	0.000603232	Finns
Finland84	Finland84.tambets-2018-660	0.0092728	0.00166668	Finns
Finland86	Finland86.tambets-2018-660	0.00823478	-0.000614015	Finns
Finland87	Finland87.tambets-2018-660	0.00825917	-0.00012583	Finns
Finland94	Finland94.tambets-2018-660	0.00932824	0.00227904	Finns
Finland95	Finland95.tambets-2018-660	0.0080575	0.000240895	Finns
Finland97	Finland97.tambets-2018-660	0.00863542	0.000821673	Finns
forNenets-tin027-1m	forNenets-tin027-1m.turkic	-0.0103074	-0.0278301	Siberia
forNenets-tin028-1m	forNenets-tin028-1m.turkic	-0.0110275	-0.0282413	Siberia
forNenets-tin029-1m	forNenets-tin029-1m.turkic	-0.0113544	-0.028309	Siberia
FranceJewF38	FranceJewF38.khazar	0.00748819	0.00751704	Jews
FranceJewF39	FranceJewF39.khazar	0.00788896	0.00764919	Jews
FranceJewF48	FranceJewF48.khazar	0.00763833	0.00745665	Jews
FranceJewF50	FranceJewF50.khazar	0.00724439	0.00744922	Jews
FranceJewF58	FranceJewF58.khazar	0.00757182	0.00774807	Jews
FranceJewF59	FranceJewF59.khazar	0.00768746	0.00798623	Jews
French23812	French23812.lazaridis-2016	0.0103123	0.00477995	French
French23814	French23814.lazaridis-2016	0.0105611	0.00544677	French
French23821	French23821.lazaridis-2016	0.0090501	0.00574245	French
French23830	French23830.lazaridis-2016	0.0100445	0.0054704	French
French23833	French23833.lazaridis-2016	0.0101155	0.00500837	French
French23862	French23862.lazaridis-2016	0.0103791	0.00534894	French
French23915	French23915.lazaridis-2016	0.0102157	0.00494048	French
French23919	French23919.lazaridis-2016	0.010269	0.00616667	French
French23989	French23989.lazaridis-2016	0.0102856	0.00459646	French
French24061	French24061.lazaridis-2016	0.0104957	0.00582798	French
French24075	French24075.lazaridis-2016	0.00991757	0.00584874	French
French24076	French24076.lazaridis-2016	0.010292	0.00582391	French
French24090	French24090.lazaridis-2016	0.0109415	0.00448736	French
French24118	French24118.lazaridis-2016	0.0106276	0.00556305	French
French24120	French24120.lazaridis-2016	0.0107387	0.0045276	French
French24124	French24124.lazaridis-2016	0.0104248	0.00595576	French
French24144	French24144.lazaridis-2016	0.00949691	0.00528315	French
French24148	French24148.lazaridis-2016	0.0104233	0.00572226	French
French24178	French24178.lazaridis-2016	0.00985504	0.00546485	French
French24247	French24247.lazaridis-2016	0.0102227	0.00461475	French
French24381	French24381.lazaridis-2016	0.0103864	0.00455442	French
French24400	French24400.lazaridis-2016	0.0106735	0.00540688	French
French24408	French24408.lazaridis-2016	0.0104757	0.00568784	French
French24433	French24433.lazaridis-2016	0.0102372	0.00543239	French
French24434	French24434.lazaridis-2016	0.0107257	0.00499364	French
French24437	French24437.lazaridis-2016	0.0094479	0.00495744	French
French24690	French24690.lazaridis-2016	0.0100545	0.00522191	French
French24817	French24817.lazaridis-2016	0.00986922	0.00517065	French
French25068	French25068.lazaridis-2016	0.00994208	0.00528764	French
G408	G408.lazaridis-2016	0.0098056	0.0056893	Romanians
G421	G421.lazaridis-2016	0.00963971	0.00535487	Romanians
G428	G428.lazaridis-2016	0.00984432	0.00556873	Romanians
G429	G429.lazaridis-2016	0.010098	0.00593311	Romanians
G434	G434.lazaridis-2016	0.00967414	0.0051726	Romanians
GAG	183.inner-eurasia	0.00991132	0.00508139	Gagauz
GAG	187.inner-eurasia	0.00921766	0.0052363	Gagauz
GAG	188.inner-eurasia	0.0097542	0.00504755	Gagauz
GAG	189.inner-eurasia	0.00907238	0.00544165	Gagauz
GAG	196.inner-eurasia	0.00929394	0.0045841	Gagauz
GAG	215.inner-eurasia	0.00907353	0.005255	Gagauz
GAG	220.inner-eurasia	0.00912396	0.00556808	Gagauz
GAG	221.inner-eurasia	0.00901647	0.0048703	Gagauz
GAG	226.inner-eurasia	0.00964221	0.00618027	Gagauz
Gagauz10	Gagauz10.tambets-2018-660	0.00915905	0.00585852	Gagauz
gagauz14	gagauz14.turkic	0.00962413	0.00574557	Gagauz
Gagauz18	Gagauz18.turkic	0.00959844	0.00552859	Gagauz
gagauz20	gagauz20.turkic	0.00971164	0.0056104	Gagauz
Gagauz22	Gagauz22.turkic	0.00924135	0.00613608	Gagauz
gagauz23	gagauz23.turkic	0.00969152	0.00541368	Gagauz
gagauz24	gagauz24.turkic	0.00930626	0.00578342	Gagauz
gagauz25	gagauz25.turkic	0.00947383	0.00552334	Gagauz
gagauz3	gagauz3.turkic	0.00921649	0.00595483	Gagauz
Gagauz4	Gagauz4.turkic	0.0089684	0.00501636	Gagauz
gagauz5	gagauz5.turkic	0.00972995	0.00516934	Gagauz
gagauz7	gagauz7.turkic	0.00928661	0.00589096	Gagauz
gagauz8	gagauz8.turkic	0.00943537	0.00558268	Gagauz
Gavar	594206.armenian	0.00824143	0.00668659	Armenians
Gavar	594207.armenian	0.00742344	0.00637357	Armenians
Gavar	594209.armenian	0.00796589	0.00683503	Armenians
Gavar	594210.armenian	0.00794884	0.00684869	Armenians
Gavar	594275.armenian	0.00775223	0.006863	Armenians
Gavar	594276.armenian	0.00862195	0.00729149	Armenians
Gavar	594277.armenian	0.00778904	0.00639704	Armenians
Gavar	594278.armenian	0.00807775	0.00694467	Armenians
Gavar	594279.armenian	0.00772486	0.00748233	Armenians
Gavar	594280.armenian	0.0082232	0.00664229	Armenians
Gavar	594283.armenian	0.00758604	0.00632408	Armenians
Gavar	594310.armenian	0.00828853	0.00676922	Armenians
GEO	001.inner-eurasia	0.00863048	0.00681279	Georgians
GEO	002.inner-eurasia	0.00824065	0.00699988	Georgians
GEO	005.inner-eurasia	0.00724329	0.0044792	Georgians
GEO	010.inner-eurasia	0.00816913	0.00644688	Georgians
GEO	015.inner-eurasia	0.00808694	0.00601052	Georgians
GEO	020.inner-eurasia	0.00878651	0.0069348	Georgians
GEO	028.inner-eurasia	0.00816435	0.00575857	Georgians
GEO	031.inner-eurasia	0.00794798	0.00614377	Georgians
GEO	032.inner-eurasia	0.00824596	0.00668974	Georgians
GEO	039.inner-eurasia	0.00856067	0.00623514	Georgians
GEO	051.inner-eurasia	0.00846075	0.00659096	Georgians
GEO	061.inner-eurasia	0.00817668	0.00558591	Georgians
GEO	082.inner-eurasia	0.00825902	0.00642901	Georgians
GEO1-georgian-laz	GEO1-georgian-laz.khazar	0.00859032	0.00680619	Georgians
GEO10-georgian-laz	GEO10-georgian-laz.khazar	0.00831552	0.00659202	Georgians
GEO19-georgian-laz	GEO19-georgian-laz.khazar	0.00858587	0.00731657	Georgians
GEO28-georgian-laz	GEO28-georgian-laz.khazar	0.00818299	0.00586312	Georgians
GEO38-georgian-imer	GEO38-georgian-imer.khazar	0.00846595	0.00594135	Georgians
GEO51-georgian-imer	GEO51-georgian-imer.khazar	0.00842202	0.00667125	Georgians
GEO7-georgian-laz	GEO7-georgian-laz.khazar	0.00836697	0.0070305	Georgians
GEO71-georgian-imer	GEO71-georgian-imer.khazar	0.00816498	0.00647144	Georgians
GEO73-georgian-imer	GEO73-georgian-imer.khazar	0.00841884	0.00625655	Georgians
GEO75-georgia-imer	GEO75-georgia-imer.khazar	0.00789068	0.00603213	Georgians
GeorgianJew1577	GeorgianJew1577.lazaridis-2014	0.00748743	0.00705069	Jews
GeorgianJew1594	GeorgianJew1594.lazaridis-2014	0.007355	0.00618603	Jews
GeorgianJew1607	GeorgianJew1607.lazaridis-2014	0.00729722	0.00563977	Jews
GeorgianJew1654	GeorgianJew1654.lazaridis-2014	0.00686066	0.00684625	Jews
GeorgianJew1671	GeorgianJew1671.lazaridis-2014	0.00753463	0.00685431	Jews
GeorgianJew1883	GeorgianJew1883.lazaridis-2014	0.00720228	0.0059844	Jews
GeorgianJew1971	GeorgianJew1971.lazaridis-2014	0.00754735	0.00685686	Jews
GeorgJew105	GeorgJew105.jew	0.00726234	0.00676625	Jews
GeorgJew111	GeorgJew111.jew	0.00839452	0.00700506	Jews
GeorgJew125	GeorgJew125.jew	0.00576137	0.00917373	Jews
GeorgJew141	GeorgJew141.jew	0.00771333	0.00729616	Jews
GeorgJewtat16	GeorgJewtat16.jew	0.0067909	0.00603866	Jews
GeorgJewtat17	GeorgJewtat17.jew	0.00704334	0.00717862	Jews
GeorgJewtat2	GeorgJewtat2.jew	0.00720483	0.00669817	Jews
German1	German1.turkic	0.00953148	0.00240889	Germans
German10	German10.turkic	0.0103529	0.00382915	Germans
German13	German13.turkic	0.00998418	0.00558315	Germans
German14	German14.turkic	0.0083325	0.00148489	Germans
German15	German15.turkic	0.00981694	0.00387327	Germans
German16	German16.turkic	0.00994387	0.00436666	Germans
German17	German17.turkic	0.0075254	-0.000854275	Germans
German19	German19.turkic	0.00890748	0.00198851	Germans
German2	German2.turkic	0.0101022	0.00534476	Germans
German3	German3.turkic	0.0104983	0.00441373	Germans
German5	German5.turkic	0.0105381	0.00396208	Germans
German6	German6.turkic	0.0105422	0.00509158	Germans
German7	German7.tambets-2018-660	0.00997618	0.00565239	Germans
German9	German9.turkic	0.0104451	0.00492461	Germans
GRC12118082	GRC12118082.khazar	0.00770848	0.00747033	Jews
GRC12118085	GRC12118085.khazar	0.00788726	0.00712996	Jews
