ID POP
LebArmenian_1599.armenian-lebanon Armenians
LebArmenian_1673.armenian-lebanon Armenians
LebArmenian_1738.armenian-lebanon Armenians
LebArmenian_1781.armenian-lebanon Armenians
LebArmenian_1879.armenian-lebanon Armenians
LebArmenian_1386.armenian-lebanon Armenians
LebArmenian_1913.armenian-lebanon Armenians
ARK_82.inner-eurasia Armenians
ARK_76.inner-eurasia Armenians
armenia91_armenia91.caucasus Armenians
armenia86_armenia86.caucasus Armenians
armenia80_armenia80.caucasus Armenians
armenia73_armenia73.caucasus Armenians
armenia71_armenia71.caucasus Armenians
armenia7_armenia7.caucasus Armenians
armenia36_armenia36.caucasus Armenians
armenia3_armenia3.caucasus Armenians
ARK_78.inner-eurasia Armenians
armenia293_armenia293.caucasus Armenians
armenia191_armenia191.caucasus Armenians
armenia176_armenia176.caucasus Armenians
armenia162_armenia162.caucasus Armenians
armenia139_armenia139.caucasus Armenians
armenia106_armenia106.caucasus Armenians
armenia102_armenia102.caucasus Armenians
ARK_59.inner-eurasia Armenians
ARK_72.inner-eurasia Armenians
armenia279_armenia279.caucasus Armenians
LebArmenian_1939.armenian-lebanon Armenians
Martuni_594748.armenian Armenians
LebArmenian_190.armenian-lebanon Armenians
LebArmenian_599.armenian-lebanon Armenians
LebArmenian_439.armenian-lebanon Armenians
LebArmenian_350.armenian-lebanon Armenians
LebArmenian_340.armenian-lebanon Armenians
LebArmenian_298.armenian-lebanon Armenians
LebArmenian_223.armenian-lebanon Armenians
LebArmenian_243.armenian-lebanon Armenians
LebArmenian_185.armenian-lebanon Armenians
LebArmenian_1538.armenian-lebanon Armenians
LebArmenian_151.armenian-lebanon Armenians
LebArmenian_150.armenian-lebanon Armenians
LebArmenian_1.armenian-lebanon Armenians
LebArmenian_498.armenian-lebanon Armenians
LebArmenian_635.armenian-lebanon Armenians
LebArmenian_492.armenian-lebanon Armenians
LebArmenian_70.armenian-lebanon Armenians
Chambarak_595100.armenian Armenians
Chambarak_595102.armenian Armenians
Chambarak_595103.armenian Armenians
LebArmenian_702.armenian-lebanon Armenians
Chambarak_605464.armenian Armenians
Yerevan_605665.armenian Armenians
LebArmenian_721.armenian-lebanon Armenians
LebArmenian_752.armenian-lebanon Armenians
LebArmenian_987.armenian-lebanon Armenians
Yerevan_605670.armenian Armenians
Yerevan_605668.armenian Armenians
LebArmenian_673.armenian-lebanon Armenians
Yerevan_605666.armenian Armenians
Yerevan_605667.armenian Armenians
DAG_529.inner-eurasia Avars
DAG_448.inner-eurasia Avars
DAG_461.inner-eurasia Avars
DAG_474.inner-eurasia Avars
DAG_477.inner-eurasia Avars
DAG_492.inner-eurasia Avars
DAG_506.inner-eurasia Avars
DAG_515.inner-eurasia Avars
DAG_436.inner-eurasia Avars
DAG_485.inner-eurasia Avars
AZR_0865.inner-eurasia Azerbaijanis
azerE82_azerE82.turkic Azerbaijanis
azerE70_azerE70.turkic Azerbaijanis
azerE6_azerE6.turkic Azerbaijanis
azerE3_azerE3.turkic Azerbaijanis
azerE1_azerE1.turkic Azerbaijanis
azerbaijani14-1m_azerbaijani14-1m.turkic Azerbaijanis
azerbaijani13-1m_azerbaijani13-1m.turkic Azerbaijanis
azerB8_azerB8.turkic Azerbaijanis
azerb72_azerb72.turkic Azerbaijanis
azerB64_azerB64.turkic Azerbaijanis
azerB61_azerB61.turkic Azerbaijanis
azerB59_azerB59.turkic Azerbaijanis
azerB38_azerB38.turkic Azerbaijanis
azerE85_azerE85.turkic Azerbaijanis
AZR_0853.inner-eurasia Azerbaijanis
AZR8-azer-Dagestan_AZR8-azer-Dagestan.turkic Azerbaijanis
AZR_0864.inner-eurasia Azerbaijanis
AZR_0860.inner-eurasia Azerbaijanis
AZR827-azer-Dagestan_AZR827-azer-Dagestan.turkic Azerbaijanis
AZR535-azer-Dagestan_AZR535-azer-Dagestan.turkic Azerbaijanis
AZR4-azer-Dagestan_AZR4-azer-Dagestan.turkic Azerbaijanis
AZR2-azer-Dagestan_AZR2-azer-Dagestan.turkic Azerbaijanis
azerF4_azerF4.turkic Azerbaijanis
azerE92_azerE92.turkic Azerbaijanis
azerE89_azerE89.turkic Azerbaijanis
AZR_1058.inner-eurasia Azerbaijanis
AZR_1054.inner-eurasia Azerbaijanis
AZR_1039.inner-eurasia Azerbaijanis
azerF111_azerF111.turkic Azerbaijanis
AZR_1037.inner-eurasia Azerbaijanis
AZR_1018.inner-eurasia Azerbaijanis
AZR_1017.inner-eurasia Azerbaijanis
AZR_1013.inner-eurasia Azerbaijanis
AZR_1012.inner-eurasia Azerbaijanis
AZR_1010.inner-eurasia Azerbaijanis
AZR_0870.inner-eurasia Azerbaijanis
AZR_0869.inner-eurasia Azerbaijanis
AZR_0868.inner-eurasia Azerbaijanis
AZR_0866.inner-eurasia Azerbaijanis
bal42_bal42.lazaridis-2014 Balkars
bal41_bal41.lazaridis-2014 Balkars
bal22_bal22.lazaridis-2014 Balkars
bal136_bal136.lazaridis-2014 Balkars
bal124_bal124.lazaridis-2014 Balkars
bal102_bal102.lazaridis-2014 Balkars
bal102_bal102.caucasus Balkars
bal26_bal26.caucasus Balkars
bal115_bal115.caucasus Balkars
bal14_bal14.caucasus Balkars
bal108_bal108.caucasus Balkars
bal45_bal45.lazaridis-2014 Balkars
bal31_bal31.caucasus Balkars
bal50_bal50.lazaridis-2014 Balkars
balkar4-1m_balkar4-1m.turkic Balkars
bal97_bal97.lazaridis-2014 Balkars
bal32_bal32.caucasus Balkars
bal42_bal42.caucasus Balkars
bal45_bal45.caucasus Balkars
bal50_bal50.caucasus Balkars
bal64_bal64.caucasus Balkars
bal7_bal7.caucasus Balkars
bal80_bal80.caucasus Balkars
bal88_bal88.caucasus Balkars
bal97_bal97.caucasus Balkars
balkar2-1m_balkar2-1m.turkic Balkars
balkar1-1m_balkar1-1m.turkic Balkars
bal124_bal124.caucasus Balkars
bal22_bal22.caucasus Balkars
bal64_bal64.lazaridis-2014 Balkars
bal149_bal149.caucasus Balkars
bal136_bal136.caucasus Balkars
bashkir18_bashkir18.turkic Bashkirs
BAS_111.inner-eurasia Bashkirs
BAS_105.inner-eurasia Bashkirs
BAS_096.inner-eurasia Bashkirs
BAS_094.inner-eurasia Bashkirs
BAS_091.inner-eurasia Bashkirs
BAS_062.inner-eurasia Bashkirs
BAS_060.inner-eurasia Bashkirs
BAS_046.inner-eurasia Bashkirs
bashkir9_bashkir9.turkic Bashkirs
bashkir8_bashkir8.turkic Bashkirs
bashkir7_bashkir7.turkic Bashkirs
bashkir6_bashkir6.turkic Bashkirs
bashkir5_bashkir5.turkic Bashkirs
bashkir4-1m_bashkir4-1m.turkic Bashkirs
bashkir4_bashkir4.turkic Bashkirs
bashkir3-1m_bashkir3-1m.turkic Bashkirs
bashkir3_bashkir3.turkic Bashkirs
BAS_045.inner-eurasia Bashkirs
bashkir1_bashkir1.turkic Bashkirs
bashkir10_bashkir10.turkic Bashkirs
BAS_1400.inner-eurasia Bashkirs
bashkir12_bashkir12.turkic Bashkirs
bashkir13_bashkir13.turkic Bashkirs
BAS_120.inner-eurasia Bashkirs
bashkir14_bashkir14.turkic Bashkirs
bashkir16_bashkir16.turkic Bashkirs
bashkir17_bashkir17.turkic Bashkirs
bashkir19_bashkir19.turkic Bashkirs
bashkir2_bashkir2.turkic Bashkirs
bashkir2-1m_bashkir2-1m.turkic Bashkirs
bashkir20_bashkir20.turkic Bashkirs
bashkir15_bashkir15.turkic Bashkirs
BAS_121.inner-eurasia Bashkirs
BAS_125.inner-eurasia Bashkirs
BAS_135.inner-eurasia Bashkirs
BAS_683.inner-eurasia Bashkirs
BAS_811.inner-eurasia Bashkirs
BAS_813.inner-eurasia Bashkirs
BAS_822.inner-eurasia Bashkirs
BAS_825.inner-eurasia Bashkirs
BAS_831.inner-eurasia Bashkirs
BAS_672.inner-eurasia Bashkirs
BAS_833.inner-eurasia Bashkirs
BAS_849.inner-eurasia Bashkirs
BAS_1392.inner-eurasia Bashkirs
BAS_1393.inner-eurasia Bashkirs
BAS_1394.inner-eurasia Bashkirs
BAS_1396.inner-eurasia Bashkirs
BAS_1398.inner-eurasia Bashkirs
BAS_834.inner-eurasia Bashkirs
BAS_042.inner-eurasia Bashkirs
4461875306-R02C02_4461875306-R02C02.russian-genome Bashkirs
4461875306-R01C02_4461875306-R01C02.russian-genome Bashkirs
BAS_150.inner-eurasia Bashkirs
BAS_153.inner-eurasia Bashkirs
BAS_156.inner-eurasia Bashkirs
BAS_164.inner-eurasia Bashkirs
BAS_600.inner-eurasia Bashkirs
BAS_622.inner-eurasia Bashkirs
4461875306-R02C01_4461875306-R02C01.russian-genome Bashkirs
BAS_652.inner-eurasia Bashkirs
BAS_661.inner-eurasia Bashkirs
BAS_663.inner-eurasia Bashkirs
BAS_669.inner-eurasia Bashkirs
BAS_670.inner-eurasia Bashkirs
BAS_671.inner-eurasia Bashkirs
4461875306-R01C01_4461875306-R01C01.russian-genome Bashkirs
BAS_655.inner-eurasia Bashkirs
BAS_034.inner-eurasia Bashkirs
bashkir11_bashkir11.turkic Bashkirs
BAS_031.inner-eurasia Bashkirs
4461875226-R02C01_4461875226-R02C01.russian-genome Bashkirs
4461875217-R02C01_4461875217-R02C01.russian-genome Bashkirs
4461875226-R01C01_4461875226-R01C01.russian-genome Bashkirs
4461875136-R01C01_4461875136-R01C01.russian-genome Bashkirs
4461875136-R01C02_4461875136-R01C02.russian-genome Bashkirs
4461875136-R02C01_4461875136-R02C01.russian-genome Bashkirs
4461875136-R02C02_4461875136-R02C02.russian-genome Bashkirs
4461875226-R02C02_4461875226-R02C02.russian-genome Bashkirs
4461875166-R01C01_4461875166-R01C01.russian-genome Bashkirs
4461875166-R02C01_4461875166-R02C01.russian-genome Bashkirs
4461875166-R02C02_4461875166-R02C02.russian-genome Bashkirs
4461875167-R01C02_4461875167-R01C02.russian-genome Bashkirs
4461875167-R02C02_4461875167-R02C02.russian-genome Bashkirs
BAS_033.inner-eurasia Bashkirs
4461875217-R01C01_4461875217-R01C01.russian-genome Bashkirs
4461875217-R01C02_4461875217-R01C02.russian-genome Bashkirs
4461875166-R01C02_4461875166-R01C02.russian-genome Bashkirs
4461875228-R01C01_4461875228-R01C01.russian-genome Bashkirs
4461875226-R01C02_4461875226-R01C02.russian-genome Bashkirs
4461875228-R02C01_4461875228-R02C01.russian-genome Bashkirs
BAS_029.inner-eurasia Bashkirs
BAS_021.inner-eurasia Bashkirs
BAS_017.inner-eurasia Bashkirs
BAS_014.inner-eurasia Bashkirs
BAS_008.inner-eurasia Bashkirs
BAS_006.inner-eurasia Bashkirs
BAS_005.inner-eurasia Bashkirs
4461875228-R01C02_4461875228-R01C02.russian-genome Bashkirs
4461875312-R01C02_4461875312-R01C02.russian-genome Bashkirs
4461875312-R01C01_4461875312-R01C01.russian-genome Bashkirs
4461875312-R02C02_4461875312-R02C02.russian-genome Bashkirs
4461875314-R02C02_4461875314-R02C02.russian-genome Bashkirs
4461875314-R02C01_4461875314-R02C01.russian-genome Bashkirs
4461875314-R01C02_4461875314-R01C02.russian-genome Bashkirs
4461875314-R01C01_4461875314-R01C01.russian-genome Bashkirs
4461875228-R02C02_4461875228-R02C02.russian-genome Bashkirs
4461875312-R02C01_4461875312-R02C01.russian-genome Bashkirs
4461875217-R02C02_4461875217-R02C02.russian-genome Bashkirs
BAS27_BAS27.lazaridis-2014 Basques
BAS25_BAS25.lazaridis-2014 Basques
BAS22_BAS22.lazaridis-2014 Basques
HGDP01357_HGDP01357.hgdp Basques
HGDP01358_HGDP01358.hgdp Basques
HGDP01359_HGDP01359.hgdp Basques
HGDP01360_HGDP01360.hgdp Basques
BAS32_BAS32.lazaridis-2014 Basques
HGDP01370_HGDP01370.hgdp Basques
HGDP01380_HGDP01380.hgdp Basques
HGDP01377_HGDP01377.hgdp Basques
HGDP01376_HGDP01376.hgdp Basques
HGDP01375_HGDP01375.hgdp Basques
HGDP01374_HGDP01374.hgdp Basques
HGDP01373_HGDP01373.hgdp Basques
HGDP01372_HGDP01372.hgdp Basques
HGDP01371_HGDP01371.hgdp Basques
HGDP01361_HGDP01361.hgdp Basques
HGDP01369_HGDP01369.hgdp Basques
HGDP01368_HGDP01368.hgdp Basques
HGDP01379_HGDP01379.hgdp Basques
HGDP01367_HGDP01367.hgdp Basques
HGDP01365_HGDP01365.hgdp Basques
HGDP01364_HGDP01364.hgdp Basques
HGDP01363_HGDP01363.hgdp Basques
HGDP01362_HGDP01362.hgdp Basques
BAS28_BAS28.lazaridis-2014 Basques
BAS30_BAS30.lazaridis-2014 Basques
BAS31_BAS31.lazaridis-2014 Basques
BAS33_BAS33.lazaridis-2014 Basques
BAS35_BAS35.lazaridis-2014 Basques
HGDP01366_HGDP01366.hgdp Basques
HGDP01378_HGDP01378.hgdp Basques
4461875520-R02C01_4461875520-R02C01.russian-genome Belarusians
4461875520-R02C02_4461875520-R02C02.russian-genome Belarusians
bel82s_bel82s.lazaridis-2014 Belarusians
belarusian47zp_belarusian47zp.lazaridis-2014 Belarusians
bel93c_bel93c.lazaridis-2014 Belarusians
bel8s_bel8s.lazaridis-2014 Belarusians
belarusian23vp_belarusian23vp.lazaridis-2014 Belarusians
bel72c_bel72c.lazaridis-2014 Belarusians
belarusian29zp_belarusian29zp.khazar Belarusians
bel30s_bel30s.lazaridis-2014 Belarusians
bel23s_bel23s.lazaridis-2014 Belarusians
bel110c_bel110c.lazaridis-2014 Belarusians
4461875521-R01C01_4461875521-R01C01.russian-genome Belarusians
4461875520-R01C02_4461875520-R01C02.russian-genome Belarusians
4461875520-R01C01_4461875520-R01C01.russian-genome Belarusians
belarusian23vp_belarusian23vp.khazar Belarusians
4461875516-R02C02_4461875516-R02C02.russian-genome Belarusians
4461875516-R02C01_4461875516-R02C01.russian-genome Belarusians
4461875516-R01C02_4461875516-R01C02.russian-genome Belarusians
4461875516-R01C01_4461875516-R01C01.russian-genome Belarusians
bel43s_bel43s.lazaridis-2014 Belarusians
4461875521-R01C02_4461875521-R01C02.russian-genome Belarusians
belorus6_belorus6.jew Belarusians
4461875521-R02C02_4461875521-R02C02.russian-genome Belarusians
belorus7_belorus7.jew Belarusians
belorus8_belorus8.jew Belarusians
belarusian54zp_belarusian54zp.slavic Belarusians
belarusian47zp_belarusian47zp.slavic Belarusians
4461875521-R02C01_4461875521-R02C01.russian-genome Belarusians
belarusian32zp_belarusian32zp.slavic Belarusians
belarusian23vp_belarusian23vp.slavic Belarusians
4461875511-R02C02_4461875511-R02C02.russian-genome Belarusians
belarusian52vp_belarusian52vp.slavic Belarusians
belarusian45vp_belarusian45vp.slavic Belarusians
belorus9_belorus9.khazar Belarusians
belarusian54zp_belarusian54zp.khazar Belarusians
belarusian52vp_belarusian52vp.khazar Belarusians
belarusian50vp_belarusian50vp.khazar Belarusians
belarusian47zp_belarusian47zp.khazar Belarusians
belarusian32zp_belarusian32zp.khazar Belarusians
belarusian50vp_belarusian50vp.slavic Belarusians
belorus5_belorus5.jew Belarusians
belarusian29zp_belarusian29zp.slavic Belarusians
belorus3_belorus3.jew Belarusians
4461875522-R01C01_4461875522-R01C01.russian-genome Belarusians
4461875522-R01C02_4461875522-R01C02.russian-genome Belarusians
4461875522-R02C01_4461875522-R02C01.russian-genome Belarusians
4461875522-R02C02_4461875522-R02C02.russian-genome Belarusians
4461875526-R01C01_4461875526-R01C01.russian-genome Belarusians
belorus4_belorus4.jew Belarusians
4461875526-R01C02_4461875526-R01C02.russian-genome Belarusians
4461875526-R02C01_4461875526-R02C01.russian-genome Belarusians
4461875526-R02C02_4461875526-R02C02.russian-genome Belarusians
4461875511-R01C02_4461875511-R01C02.russian-genome Belarusians
4461875527-R01C02_4461875527-R01C02.russian-genome Belarusians
4461875527-R02C01_4461875527-R02C01.russian-genome Belarusians
belorus2_belorus2.jew Belarusians
belorus10_belorus10.jew Belarusians
belorus1_belorus1.jew Belarusians
4461875527-R02C02_4461875527-R02C02.russian-genome Belarusians
4461875536-R01C02_4461875536-R01C02.russian-genome Belarusians
4461875536-R01C01_4461875536-R01C01.russian-genome Belarusians
4461875527-R01C01_4461875527-R01C01.russian-genome Belarusians
Bosnian-7_Bosnian-7.balkan Bosniaks
Bosnian-6_Bosnian-6.balkan Bosniaks
Bosnian-5_Bosnian-5.balkan Bosniaks
Bosnian-3_Bosnian-3.balkan Bosniaks
Bosnian-2_Bosnian-2.balkan Bosniaks
Bosnian-16_Bosnian-16.balkan Bosniaks
Bosnian-15_Bosnian-15.balkan Bosniaks
Bosnian-14_Bosnian-14.balkan Bosniaks
Bosnian-13_Bosnian-13.balkan Bosniaks
Bosnian-11_Bosnian-11.balkan Bosniaks
Bosnian-10_Bosnian-10.balkan Bosniaks
Bosnian-1_Bosnian-1.balkan Bosniaks
Bosnian-4_Bosnian-4.balkan Bosniaks
Bosnian-12_Bosnian-12.balkan Bosniaks
Bosnian-8_Bosnian-8.balkan Bosniaks
BulgarianF1_BulgarianF1.lazaridis-2014 Bulgarians
BulgarianB1_BulgarianB1.lazaridis-2014 Bulgarians
BulgarianB4_BulgarianB4.lazaridis-2014 Bulgarians
BulgarianC1_BulgarianC1.lazaridis-2014 Bulgarians
BulgarianD6_BulgarianD6.lazaridis-2014 Bulgarians
BulgarianE2_BulgarianE2.lazaridis-2014 Bulgarians
Bulgaria2_Bulgaria2.caucasus Bulgarians
BulgarianF2_BulgarianF2.lazaridis-2014 Bulgarians
BulgarianH2_BulgarianH2.lazaridis-2014 Bulgarians
Bulgaria8_Bulgaria8.caucasus Bulgarians
Bulgaria7_Bulgaria7.caucasus Bulgarians
Bulgaria6_Bulgaria6.caucasus Bulgarians
Bulgaria5_Bulgaria5.caucasus Bulgarians
Bulgaria4_Bulgaria4.caucasus Bulgarians
Bulgaria39_Bulgaria39.caucasus Bulgarians
Bulgaria37_Bulgaria37.caucasus Bulgarians
Bulgaria33_Bulgaria33.caucasus Bulgarians
Bulgaria3_Bulgaria3.caucasus Bulgarians
Bulgaria26_Bulgaria26.caucasus Bulgarians
Bulgaria25_Bulgaria25.caucasus Bulgarians
BulgarianA4_BulgarianA4.lazaridis-2014 Bulgarians
BulgarianA1_BulgarianA1.lazaridis-2014 Bulgarians
Bulgaria1_Bulgaria1.caucasus Bulgarians
HG01536_HG01536.lazaridis-2014 Catalans
HG01607_HG01607.lazaridis-2014 Catalans
HG01608_HG01608.lazaridis-2014 Catalans
HG01773_HG01773.lazaridis-2014 Catalans
HG01613_HG01613.lazaridis-2014 Catalans
HG01606_HG01606.lazaridis-2014 Catalans
HG01537_HG01537.lazaridis-2014 Catalans
HG01605_HG01605.lazaridis-2014 Catalans
HG01762_HG01762.lazaridis-2014 Catalans
HG02220_HG02220.lazaridis-2014 Catalans
HG01615_HG01615.lazaridis-2014 Catalans
HG01625_HG01625.lazaridis-2014 Catalans
HG01626_HG01626.lazaridis-2014 Catalans
HG01761_HG01761.lazaridis-2014 Catalans
sorb2908808_sorb2908808.lazaridis-2016 Central-Europe
sorb2908809_sorb2908809.lazaridis-2016 Central-Europe
sorb2908823_sorb2908823.lazaridis-2016 Central-Europe
sorb2908869_sorb2908869.lazaridis-2016 Central-Europe
sorb2908523_sorb2908523.lazaridis-2016 Central-Europe
sorb2908543_sorb2908543.lazaridis-2016 Central-Europe
sorb2908546_sorb2908546.lazaridis-2016 Central-Europe
sorb2908672_sorb2908672.lazaridis-2016 Central-Europe
sorb2908843_sorb2908843.lazaridis-2016 Central-Europe
4461875219-R01C02_4461875219-R01C02.russian-genome Chechens
4461875219-R01C01_4461875219-R01C01.russian-genome Chechens
4461875203-R02C01_4461875203-R02C01.russian-genome Chechens
4461875203-R01C02_4461875203-R01C02.russian-genome Chechens
4461875203-R01C01_4461875203-R01C01.russian-genome Chechens
4461875202-R02C01_4461875202-R02C01.russian-genome Chechens
4461875070-R01C02_4461875070-R01C02.russian-genome Chechens
ch101_ch101.caucasus Chechens
4461875219-R02C01_4461875219-R02C01.russian-genome Chechens
ch76_ch76.caucasus Chechens
ch113_ch113.caucasus Chechens
ch126_ch126.caucasus Chechens
ch193_ch193.lazaridis-2014 Chechens
ch21_ch21.lazaridis-2014 Chechens
ch3_ch3.lazaridis-2014 Chechens
ch31_ch31.lazaridis-2014 Chechens
4461875089-R02C02_4461875089-R02C02.russian-genome Chechens
ch131_ch131.caucasus Chechens
ch150_ch150.caucasus Chechens
ch16_ch16.caucasus Chechens
ch170_ch170.caucasus Chechens
ch174_ch174.caucasus Chechens
ch11_ch11.caucasus Chechens
ch109_ch109.caucasus Chechens
4461875231-R01C01_4461875231-R01C01.russian-genome Chechens
ch193_ch193.caucasus Chechens
ch60_ch60.caucasus Chechens
ch55_ch55.caucasus Chechens
ch34_ch34.caucasus Chechens
ch31_ch31.caucasus Chechens
ch3_ch3.caucasus Chechens
ch21_ch21.caucasus Chechens
4461875070-R02C02_4461875070-R02C02.russian-genome Chechens
4461875071-R02C02_4461875071-R02C02.russian-genome Chechens
4461875219-R02C02_4461875219-R02C02.russian-genome Chechens
4461875089-R01C01_4461875089-R01C01.russian-genome Chechens
ch179_ch179.caucasus Chechens
4461875089-R02C01_4461875089-R02C01.russian-genome Chechens
ch86_ch86.caucasus Chechens
4461875070-R01C01_4461875070-R01C01.russian-genome Chechens
ch113_ch113.lazaridis-2014 Chechens
ch126_ch126.lazaridis-2014 Chechens
ch16_ch16.lazaridis-2014 Chechens
ch174_ch174.lazaridis-2014 Chechens
ch179_ch179.lazaridis-2014 Chechens
4461875231-R01C02_4461875231-R01C02.russian-genome Chechens
4461875089-R01C02_4461875089-R01C02.russian-genome Chechens
chuvash2_chuvash2.jew Chuvash
chuvash4_chuvash4.jew Chuvash
chuvash5_chuvash5.jew Chuvash
chuvash6_chuvash6.jew Chuvash
chuvash3_chuvash3.jew Chuvash
4461875577-R01C01_4461875577-R01C01.russian-genome Chuvash
Chuvash31_Chuvash31.lazaridis-2014 Chuvash
chuvash14_chuvash14.jew Chuvash
chuvash15_chuvash15.jew Chuvash
chuvash16_chuvash16.jew Chuvash
chuvash3-1m_chuvash3-1m.turkic Chuvash
chuvash1-1m_chuvash1-1m.turkic Chuvash
chuvash17_chuvash17.jew Chuvash
chuvash11_chuvash11.jew Chuvash
chuvash10_chuvash10.jew Chuvash
chuvash1_chuvash1.jew Chuvash
chuvash12_chuvash12.jew Chuvash
4461875566-R02C02_4461875566-R02C02.russian-genome Chuvash
4461875577-R01C02_4461875577-R01C02.russian-genome Chuvash
4461875577-R02C01_4461875577-R02C01.russian-genome Chuvash
4461875577-R02C02_4461875577-R02C02.russian-genome Chuvash
4461875586-R01C01_4461875586-R01C01.russian-genome Chuvash
chuvash9_chuvash9.jew Chuvash
Chuvash37_Chuvash37.lazaridis-2014 Chuvash
Chuvash33_Chuvash33.lazaridis-2014 Chuvash
chuvash13_chuvash13.jew Chuvash
Chuvash29_Chuvash29.lazaridis-2014 Chuvash
Chuvash24_Chuvash24.lazaridis-2014 Chuvash
4461875559-R01C02_4461875559-R01C02.russian-genome Chuvash
Chuvash25_Chuvash25.lazaridis-2014 Chuvash
4461875564-R02C02_4461875564-R02C02.russian-genome Chuvash
4461875566-R01C01_4461875566-R01C01.russian-genome Chuvash
4461875566-R01C02_4461875566-R01C02.russian-genome Chuvash
Ttr_569.inner-eurasia Chuvash
Ttr_568.inner-eurasia Chuvash
Ttr_507.inner-eurasia Chuvash
4461875566-R02C01_4461875566-R02C01.russian-genome Chuvash
Ttr_481.inner-eurasia Chuvash
Ttr_474.inner-eurasia Chuvash
Ttr_473.inner-eurasia Chuvash
4461875537-R01C01_4461875537-R01C01.russian-genome Chuvash
4461875537-R01C02_4461875537-R01C02.russian-genome Chuvash
Chuvash26_Chuvash26.lazaridis-2014 Chuvash
4461875537-R02C02_4461875537-R02C02.russian-genome Chuvash
4461875544-R01C01_4461875544-R01C01.russian-genome Chuvash
4461875537-R02C01_4461875537-R02C01.russian-genome Chuvash
4461875544-R02C01_4461875544-R02C01.russian-genome Chuvash
Chuvash22_Chuvash22.lazaridis-2014 Chuvash
Chuvash20_Chuvash20.lazaridis-2014 Chuvash
Chuvash13_Chuvash13.lazaridis-2014 Chuvash
4461875564-R02C01_4461875564-R02C01.russian-genome Chuvash
4461875564-R01C02_4461875564-R01C02.russian-genome Chuvash
4461875564-R01C01_4461875564-R01C01.russian-genome Chuvash
4461875559-R02C02_4461875559-R02C02.russian-genome Chuvash
